Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
3.7,0.105,0.64
3.72,0.135,0.645
3.74,0.15,0.65
3.76,0.18,0.655
3.78,0.195,0.66
3.8,0.21,0.665
3.82,0.24,0.67
3.84,0.27,0.675
3.86,0.315,0.68
3.88,0.33,0.685
3.9,0.36,0.69
3.92,0.405,0.695
3.94,0.435,0.7
3.96,0.48,0.705
3.98,0.51,0.71
4,0.555,0.715
4.02,0.6,0.72
4.04,0.645,0.725
4.06,0.69,0.73
4.08,0.75,0.735
4.1,0.795,0.74
4.12,0.84,0.745
4.14,0.9,0.75
4.16,0.945,0.755
4.18,1.005,0.76
4.2,1.065,0.765
4.22,1.125,0.77
4.24,1.185,0.775
4.26,1.26,0.78
4.28,1.335,0.785
4.3,1.395,0.79
4.32,1.455,0.795
4.34,1.53,0.8
4.36,1.62,0.805
4.38,1.68,0.81
4.4,1.755,0.81
4.42,1.8,0.82
4.44,1.92,0.825
4.46,2.01,0.825
4.48,2.1,0.835
4.5,2.175,0.835
4.52,2.265,0.84
4.54,2.355,0.85
4.56,2.43,0.855
4.58,2.52,0.86
4.6,2.595,0.865
4.62,2.67,0.87
4.64,2.76,0.875
4.66,2.82,0.875
4.68,2.88,0.885
4.7,2.91,0.885
4.72,2.94,0.89
4.74,2.94,0.895
4.76,2.925,0.9
4.78,2.895,0.91
4.8,2.835,0.915
4.82,2.76,0.92
4.84,2.655,0.92
4.86,2.55,0.93
4.88,2.43,0.93
4.9,2.31,0.94
4.92,2.175,0.945
4.94,2.055,0.95
4.96,1.95,0.955
4.98,1.815,0.96
5,1.695,0.965
5.02,1.59,0.965
5.04,1.485,0.97
5.06,1.47,0.975
5.08,1.26,0.98
5.1,1.14,0.985
5.12,1.035,0.99
5.14,0.93,0.995
5.16,0.825,1
5.18,0.75,1.005
5.2,0.66,1.01
5.22,0.6,1.015
5.24,0.54,1.025
5.26,0.495,1.03
5.28,0.45,1.03
5.3,0.405,1.035
5.32,0.375,1.04
5.34,0.345,1.045
5.36,0.33,1.055
5.38,0.315,1.055
5.4,0.3,1.06
5.42,0.3,1.065
5.44,0.3,1.075
5.46,0.315,1.075
5.48,0.315,1.08
5.5,0.345,1.085
5.52,0.345,1.09
5.54,0.375,1.095
5.56,0.39,1.105
5.58,0.42,1.105
5.6,0.435,1.11
5.62,0.465,1.115
5.64,0.495,1.12
5.66,0.51,1.125
5.68,0.555,1.13
5.7,0.6,1.135
5.72,0.66,1.14
5.74,0.705,1.145
5.76,0.75,1.15
5.78,0.825,1.155
5.8,0.87,1.16
5.82,0.945,1.165
5.84,0.99,1.17
5.86,1.05,1.175
5.88,1.125,1.18
5.9,1.2,1.185
5.92,1.26,1.19
5.94,1.335,1.195
5.96,1.425,1.2
5.98,1.5,1.205
6,1.59,1.21
6.02,1.68,1.215
6.04,1.785,1.22
6.06,1.875,1.225
6.08,1.965,1.23
6.1,2.07,1.235
6.12,2.16,1.24
6.14,2.28,1.245
6.16,2.37,1.25
6.18,2.49,1.255
6.2,2.61,1.26
6.22,2.73,1.265
6.24,2.85,1.27
6.26,2.955,1.275
6.28,3.105,1.28
6.3,3.24,1.285
6.32,3.36,1.29
6.34,3.48,1.295
6.36,3.63,1.3
6.38,3.855,1.305
6.4,3.9,1.31
6.42,4.05,1.315
6.44,4.185,1.32
6.46,4.335,1.325
6.48,4.47,1.33
6.5,4.635,1.335
6.52,4.77,1.34
6.54,4.92,1.345
6.56,5.04,1.35
6.58,5.19,1.355
6.6,5.31,1.36
6.62,5.43,1.365
6.64,5.55,1.37
6.66,5.625,1.375
6.68,5.7,1.38
6.7,5.745,1.385
6.72,5.775,1.39
6.74,5.775,1.395
6.76,5.76,1.4
6.78,5.715,1.405
6.8,5.64,1.41
6.82,5.55,1.415
6.84,5.445,1.42
6.86,5.325,1.425
6.88,5.205,1.43
6.9,5.07,1.435
6.92,4.92,1.44
6.94,4.77,1.445
6.96,4.62,1.45
6.98,4.455,1.455
7,4.29,1.46
7.02,4.095,1.465
7.04,3.9,1.47
7.06,3.705,1.475
7.08,3.495,1.48
7.1,3.285,1.485
7.12,3.075,1.49
7.14,2.895,1.495
7.16,2.7,1.5
7.18,2.535,1.505
7.2,2.385,1.51
7.22,2.265,1.515
7.24,2.13,1.52
7.26,2.025,1.525
7.28,1.935,1.53
7.3,1.83,1.535
7.32,1.74,1.54
7.34,1.665,1.545
7.36,1.59,1.55
7.38,1.53,1.555
7.4,1.5,1.56
7.42,1.455,1.565
7.44,1.44,1.57
7.46,1.425,1.575
7.48,1.38,1.58
7.5,1.395,1.585
7.52,1.395,1.59
7.54,1.395,1.595
7.56,1.41,1.6
7.58,1.425,1.605
7.6,1.44,1.61
7.62,1.455,1.615
7.64,1.5,1.615
7.66,1.545,1.625
7.68,1.59,1.63
7.7,1.65,1.635
7.72,1.695,1.64
7.74,1.77,1.645
7.76,1.83,1.65
7.78,1.845,1.655
7.8,1.95,1.66
7.82,2.01,1.665
7.84,2.085,1.67
7.86,2.16,1.675
7.88,2.25,1.68
7.9,2.34,1.685
7.92,2.43,1.69
7.94,2.535,1.695
7.96,2.655,1.7
7.98,2.775,1.705
8,2.88,1.71
8.02,3,1.715
8.04,3.105,1.72
8.06,3.24,1.725
8.08,3.36,1.73
8.1,3.495,1.735
8.12,3.63,1.74
8.14,3.78,1.745
8.16,3.93,1.75
8.18,4.08,1.755
8.2,4.245,1.76
8.22,4.395,1.765
8.24,4.575,1.77
8.26,4.725,1.77
8.28,4.89,1.78
8.3,5.22,1.785
8.32,5.235,1.79
8.34,5.565,1.79
8.36,5.76,1.8
8.38,5.73,1.805
8.4,5.94,1.81
8.42,6.12,1.815
8.44,6.3,1.82
8.46,6.495,1.825
8.48,6.675,1.83
8.5,6.855,1.835
8.52,7.035,1.84
8.54,7.215,1.845
8.56,7.38,1.85
8.58,7.53,1.855
8.6,7.68,1.86
8.62,7.83,1.865
8.64,7.95,1.87
8.66,8.07,1.875
8.68,8.16,1.88
8.7,8.235,1.885
8.72,8.295,1.89
8.74,8.355,1.895
8.76,8.355,1.9
8.78,8.37,1.905
8.8,8.355,1.91
8.82,8.34,1.915
8.84,8.295,1.92
8.86,8.235,1.925
8.88,8.175,1.93
8.9,8.1,1.93
8.92,8.01,1.94
8.94,7.875,1.94
8.96,7.755,1.95
8.98,7.605,1.95
9,7.44,1.96
9.02,7.26,1.965
9.04,7.065,1.97
9.06,6.87,1.975
9.08,6.66,1.98
9.1,6.465,1.98
9.12,6.255,1.99
9.14,6.06,1.995
9.16,5.88,2
9.18,5.715,2.005
9.2,5.535,2.005
9.22,5.385,2.015
9.24,5.235,2.015
9.26,5.085,2.025
9.28,4.95,2.03
9.3,4.815,2.035
9.32,4.68,2.04
9.34,4.545,2.045
9.36,4.425,2.05
9.38,4.335,2.055
9.4,4.245,2.06
9.42,4.17,2.065
9.44,4.095,2.07
9.46,4.035,2.07
9.48,3.975,2.08
9.5,3.945,2.085
9.52,3.9,2.085
9.54,3.87,2.09
9.56,3.84,2.095
9.58,3.81,2.105
9.6,3.795,2.105
9.62,3.795,2.11
9.64,3.795,2.115
9.66,3.81,2.125
9.68,3.825,2.13
9.7,3.84,2.135
9.72,3.855,2.14
9.74,3.87,2.145
9.76,3.9,2.145
9.78,3.915,2.155
9.8,3.945,2.155
9.82,3.99,2.165
9.84,4.05,2.165
9.86,4.095,2.175
9.88,4.155,2.18
9.9,4.23,2.18
9.92,4.305,2.19
9.94,4.395,2.195
9.96,4.47,2.2
9.98,4.575,2.205
10,4.665,2.21
10.02,4.77,2.215
10.04,4.875,2.22
10.06,4.995,2.22
10.08,5.13,2.23
10.1,5.265,2.235
10.12,5.415,2.24
10.14,5.565,2.245
10.16,5.715,2.25
10.18,5.88,2.25
10.2,6.03,2.255
10.22,6.21,2.26
10.24,6.36,2.265
10.26,6.54,2.27
10.28,6.705,2.275
10.3,6.885,2.28
10.32,7.095,2.285
10.34,7.26,2.29
10.36,7.47,2.295
10.38,7.65,2.3
10.4,7.86,2.305
10.42,8.04,2.31
10.44,8.25,2.315
10.46,8.445,2.32
10.48,8.625,2.33
10.5,8.82,2.33
10.52,9,2.335
10.54,9.18,2.34
10.56,9.36,2.345
10.58,9.555,2.35
10.6,9.72,2.355
10.62,9.885,2.365
10.64,10.05,2.365
10.66,10.185,2.37
10.68,10.335,2.375
10.7,10.44,2.38
10.72,10.56,2.385
10.74,10.65,2.39
10.76,10.74,2.395
10.78,10.815,2.405
10.8,10.89,2.405
10.82,10.95,2.41
10.84,10.995,2.415
10.86,11.025,2.42
10.88,11.055,2.425
10.9,11.055,2.43
10.92,11.055,2.435
10.94,11.01,2.44
10.96,10.98,2.445
10.98,10.92,2.45
11,10.845,2.455
11.02,10.755,2.46
11.04,10.665,2.465
11.06,10.575,2.47
11.08,10.71,2.475
11.1,10.185,2.48
11.12,10.125,2.485
11.14,10.005,2.49
11.16,10.035,2.495
11.18,9.99,2.5
11.2,9.915,2.505
11.22,9.615,2.515
11.24,9.555,2.52
11.26,9.465,2.52
11.28,9.375,2.525
11.3,9.24,2.53
11.32,9.135,2.535
11.34,9.03,2.54
11.36,8.94,2.545
11.38,8.85,2.55
11.4,8.76,2.555
11.42,8.685,2.565
11.44,8.625,2.565
11.46,8.565,2.57
11.48,8.505,2.575
11.5,8.445,2.58
11.52,8.4,2.585
11.54,8.34,2.59
11.56,8.295,2.595
11.58,8.25,2.6
11.6,8.22,2.605
11.62,8.175,2.61
11.64,8.145,2.615
11.66,8.115,2.62
11.68,8.1,2.625
11.7,8.085,2.63
11.72,8.07,2.635
11.74,8.055,2.64
11.76,8.04,2.645
11.78,8.025,2.65
11.8,8.025,2.655
11.82,8.04,2.66
11.84,8.04,2.665
11.86,8.055,2.67
11.88,8.07,2.675
11.9,8.1,2.68
11.92,8.13,2.685
11.94,8.175,2.69
11.96,8.22,2.695
11.98,8.28,2.7
12,8.34,2.705
12.02,8.43,2.71
12.04,8.52,2.715
12.06,8.61,2.72
12.08,8.7,2.725
12.1,8.805,2.73
12.12,8.91,2.735
12.14,9.03,2.74
12.16,9.15,2.745
12.18,9.285,2.75
12.2,9.42,2.755
12.22,9.57,2.76
12.24,9.72,2.765
12.26,9.885,2.77
12.28,10.065,2.775
12.3,10.23,2.78
12.32,10.425,2.785
12.34,10.605,2.79
12.36,10.8,2.795
12.38,10.98,2.8
12.4,11.16,2.805
12.42,11.34,2.81
12.44,11.535,2.815
12.46,11.73,2.82
12.48,11.925,2.825
12.5,12.12,2.83
12.52,12.3,2.835
12.54,12.405,2.84
12.56,12.42,2.845
12.58,12.42,2.85
12.6,12.42,2.855
12.62,12.42,2.86
12.64,12.42,2.865
12.66,12.42,2.87
12.68,12.42,2.875
12.7,12.42,2.88
12.72,12.42,2.885
12.74,12.42,2.89
12.76,12.42,2.895
12.78,12.42,2.895
12.8,12.42,2.905
12.82,12.42,2.91
12.84,12.42,2.915
12.86,12.42,2.92
12.88,12.42,2.925
12.9,12.42,2.93
12.92,12.42,2.935
12.94,12.42,2.94
12.96,12.42,2.945
12.98,12.42,2.95
13,12.42,2.955
13.02,12.42,2.96
13.04,12.42,2.965
13.06,12.42,2.97
13.08,12.42,2.975
13.1,12.42,2.98
13.12,12.42,2.985
13.14,12.42,2.99
13.16,12.42,2.995
13.18,12.42,3
13.2,12.42,3.005
13.22,12.42,3.01
13.24,12.42,3.015
13.26,12.42,3.02
13.28,12.42,3.025
13.3,12.42,3.03
13.32,12.42,3.035
13.34,12.42,3.04
13.36,12.42,3.045
13.38,12.42,3.05
13.4,12.42,3.05
13.42,12.42,3.055
13.44,12.42,3.06
13.46,12.42,3.065
13.48,12.42,3.075
13.5,12.42,3.075
13.52,12.42,3.085
13.54,12.42,3.09
13.56,12.42,3.09
13.58,12.42,3.1
13.6,12.42,3.1
13.62,12.42,3.105
13.64,12.42,3.115
13.66,12.42,3.12
13.68,12.42,3.12
13.7,12.42,3.13
13.72,12.42,3.135
13.74,12.42,3.14
13.76,12.42,3.145
13.78,12.42,3.15
13.8,12.42,3.155
13.82,12.42,3.16
13.84,12.42,3.165
13.86,12.42,3.17
13.88,12.42,3.175
13.9,12.42,3.18
13.92,12.42,3.185
13.94,12.42,3.19
13.96,12.42,3.19
13.98,12.42,3.195
14,12.42,3.205
14.02,12.42,3.205
14.04,12.42,3.21
14.06,12.42,3.205
14.08,12.42,3.21
14.1,12.42,3.21
14.12,12.42,3.21
14.14,12.42,3.21
14.16,12.42,3.21
14.18,12.42,3.21
14.2,12.42,3.21
14.22,12.42,3.21
14.24,12.42,3.21
14.26,12.42,3.21
14.28,12.42,3.21
14.3,12.42,3.21
14.32,12.42,3.205
14.34,12.42,3.21
14.36,12.42,3.21
14.38,12.42,3.21
14.4,12.42,3.21
14.42,12.42,3.21
14.44,12.42,3.205
14.46,12.42,3.21
14.48,12.42,3.21
14.5,12.42,3.21
14.52,12.42,3.21
14.54,12.42,3.21
14.56,12.42,3.205
14.58,12.42,3.21
14.6,12.42,3.21
14.62,12.42,3.21
14.64,12.42,3.21
14.66,12.42,3.21
14.68,12.42,3.205
14.7,12.42,3.21
14.72,12.42,3.21
14.74,12.42,3.21
14.76,12.42,3.21
14.78,12.42,3.21
14.8,12.42,3.205
14.82,12.42,3.21
14.84,12.42,3.21
14.86,12.42,3.205
14.88,12.42,3.21
14.9,12.42,3.21
14.92,12.42,3.205
14.94,12.42,3.21
14.96,12.42,3.21
14.98,12.42,3.21
15,12.42,3.21
