Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
1.92,0.006,0.099
1.94,0.0075,0.1035
1.96,0.006,0.108
1.98,0.006,0.114
2,0.0075,0.1185
2.02,0.0075,0.123
2.04,0.006,0.1275
2.06,0.0075,0.132
2.08,0.006,0.138
2.1,0.0075,0.144
2.12,0.0075,0.1485
2.14,0.0105,0.153
2.16,0.0075,0.1575
2.18,0.0075,0.1635
2.2,0.0075,0.168
2.22,0.009,0.1725
2.24,0.009,0.177
2.26,0.009,0.183
2.28,0.0075,0.1875
2.3,0.0075,0.1935
2.32,0.0075,0.198
2.34,0.0105,0.2025
2.36,0.0105,0.207
2.38,0.0105,0.213
2.4,0.0105,0.219
2.42,0.0105,0.222
2.44,0.0105,0.228
2.46,0.0105,0.2325
2.48,0.012,0.2385
2.5,0.0135,0.243
2.52,0.0135,0.2475
2.54,0.0135,0.252
2.56,0.0135,0.258
2.58,0.0165,0.2625
2.6,0.0165,0.267
2.62,0.0165,0.2715
2.64,0.018,0.276
2.66,0.018,0.282
2.68,0.018,0.288
2.7,0.0195,0.2925
2.72,0.0225,0.297
2.74,0.0225,0.3015
2.76,0.0225,0.3075
2.78,0.024,0.312
2.8,0.0255,0.3165
2.82,0.027,0.321
2.84,0.0285,0.327
2.86,0.0315,0.3315
2.88,0.03,0.3375
2.9,0.033,0.342
2.92,0.0345,0.3465
2.94,0.0345,0.351
2.96,0.0375,0.357
2.98,0.0405,0.3615
3,0.0405,0.366
3.02,0.042,0.3705
3.04,0.0405,0.3765
3.06,0.045,0.3825
3.08,0.0465,0.387
3.1,0.0465,0.3915
3.12,0.0465,0.396
3.14,0.0435,0.402
3.16,0.0435,0.4065
3.18,0.0435,0.411
3.2,0.042,0.4155
3.22,0.039,0.4215
3.24,0.036,0.426
3.26,0.033,0.432
3.28,0.0315,0.435
3.3,0.0285,0.441
3.32,0.027,0.4455
3.34,0.0255,0.4515
3.36,0.024,0.456
3.38,0.024,0.4605
3.4,0.0225,0.465
3.42,0.021,0.471
3.44,0.021,0.4755
3.46,0.0195,0.4815
3.48,0.0195,0.486
3.5,0.018,0.4905
3.52,0.018,0.495
3.54,0.0165,0.501
3.56,0.0165,0.5055
3.58,0.0165,0.51
3.6,0.0165,0.5145
3.62,0.0165,0.519
3.64,0.015,0.525
3.66,0.0165,0.531
3.68,0.0165,0.5355
3.7,0.0165,0.54
3.72,0.0165,0.5445
3.74,0.015,0.549
3.76,0.015,0.555
3.78,0.015,0.5595
3.8,0.0165,0.564
3.82,0.0105,0.57
3.84,0.015,0.5745
3.86,0.0165,0.5805
3.88,0.0165,0.585
3.9,0.018,0.5895
3.92,0.018,0.594
3.94,0.0195,0.6
3.96,0.018,0.606
3.98,0.0195,0.609
4,0.0195,0.6135
4.02,0.021,0.6195
4.04,0.0225,0.6255
4.06,0.0225,0.6285
4.08,0.024,0.6345
4.1,0.0255,0.639
4.12,0.0255,0.6435
4.14,0.027,0.6495
4.16,0.0285,0.654
4.18,0.03,0.6585
4.2,0.0315,0.663
4.22,0.033,0.669
4.24,0.0345,0.6735
4.26,0.036,0.6795
4.28,0.0405,0.684
4.3,0.042,0.6885
4.32,0.0435,0.693
4.34,0.0465,0.699
4.36,0.048,0.7035
4.38,0.0555,0.708
4.4,0.0555,0.714
4.42,0.0585,0.717
4.44,0.0615,0.7215
4.46,0.0645,0.729
4.48,0.069,0.7335
4.5,0.075,0.738
4.52,0.0795,0.744
4.54,0.0855,0.7485
4.56,0.09,0.753
4.58,0.0945,0.759
4.6,0.1005,0.762
4.62,0.105,0.768
4.64,0.114,0.7725
4.66,0.1215,0.777
4.68,0.1275,0.783
4.7,0.1365,0.7875
4.72,0.1425,0.792
4.74,0.153,0.7965
4.76,0.1635,0.8025
4.78,0.171,0.807
4.8,0.1815,0.813
4.82,0.1905,0.8175
4.84,0.1995,0.822
4.86,0.2145,0.8265
4.88,0.219,0.8325
4.9,0.2325,0.837
4.92,0.2415,0.843
4.94,0.2475,0.8475
4.96,0.2565,0.852
4.98,0.261,0.8565
5,0.2655,0.8625
5.02,0.2685,0.867
5.04,0.2655,0.87
5.06,0.276,0.876
5.08,0.2505,0.882
5.1,0.237,0.8865
5.12,0.228,0.8925
5.14,0.2085,0.8955
5.16,0.192,0.9015
5.18,0.1725,0.906
5.2,0.1575,0.912
5.22,0.1455,0.9165
5.24,0.1245,0.921
5.26,0.1125,0.9255
5.28,0.1005,0.9315
5.3,0.0915,0.936
5.32,0.084,0.9405
5.34,0.0765,0.9465
5.36,0.0705,0.951
5.38,0.066,0.957
5.4,0.057,0.9615
5.42,0.054,0.966
5.44,0.0495,0.9705
5.46,0.0465,0.975
5.48,0.0435,0.981
5.5,0.045,0.987
5.52,0.039,0.9915
5.54,0.0375,0.9945
5.56,0.0345,1.0005
5.58,0.033,1.0065
5.6,0.033,1.011
5.62,0.0315,1.0155
5.64,0.033,1.02
5.66,0.0285,1.0245
5.68,0.03,1.032
5.7,0.03,1.0365
5.72,0.03,1.041
5.74,0.03,1.0455
5.76,0.03,1.05
5.78,0.03,1.056
5.8,0.0225,1.0605
5.82,0.033,1.065
5.84,0.042,1.0695
5.86,0.0885,1.074
5.88,0.0135,1.08
5.9,0.0495,1.086
5.92,0.0315,1.0905
5.94,0.006,1.095
5.96,0.099,1.0995
5.98,0.0465,1.1055
6,0.045,1.11
6.02,0.048,1.1145
6.04,0.051,1.119
6.06,0.054,1.125
6.08,0.0555,1.1295
6.1,0.06,1.1355
6.12,0.0645,1.14
6.14,0.066,1.1445
6.16,0.0735,1.1505
6.18,0.108,1.155
6.2,0.0975,1.1595
6.22,0.093,1.164
6.24,0.0975,1.1685
6.26,0.1035,1.1745
6.28,0.1095,1.1805
6.3,0.117,1.185
6.32,0.1305,1.1895
6.34,0.1305,1.194
6.36,0.147,1.1985
6.38,0.1575,1.2045
6.4,0.165,1.209
6.42,0.18,1.2135
6.44,0.1935,1.218
6.46,0.2055,1.224
6.48,0.2175,1.23
6.5,0.234,1.2345
6.52,0.246,1.239
6.54,0.261,1.2435
6.56,0.279,1.2495
6.58,0.294,1.254
6.6,0.3075,1.26
6.62,0.3255,1.2645
6.64,0.3405,1.2675
6.66,0.3585,1.2735
6.68,0.378,1.2795
6.7,0.3945,1.284
6.72,0.414,1.29
6.74,0.4305,1.2945
6.76,0.45,1.299
6.78,0.4695,1.3035
6.8,0.489,1.3095
6.82,0.5055,1.314
6.84,0.525,1.3185
6.86,0.5385,1.323
6.88,0.5535,1.329
6.9,0.5655,1.3335
6.92,0.576,1.3395
6.94,0.5835,1.344
6.96,0.585,1.3485
6.98,0.582,1.353
7,0.5745,1.359
7.02,0.5625,1.3635
7.04,0.5475,1.368
7.06,0.528,1.3725
7.08,0.5025,1.3785
7.1,0.477,1.383
7.12,0.447,1.389
7.14,0.4185,1.3935
7.16,0.3915,1.398
7.18,0.3615,1.4025
7.2,0.333,1.4085
7.22,0.306,1.413
7.24,0.282,1.419
7.26,0.261,1.4235
7.28,0.24,1.428
7.3,0.2175,1.4325
7.32,0.1965,1.4385
7.34,0.1755,1.443
7.36,0.1575,1.4475
7.38,0.1395,1.452
7.4,0.1245,1.458
7.42,0.111,1.4625
7.44,0.0975,1.4685
7.46,0.09,1.473
7.48,0.081,1.4775
7.5,0.075,1.482
7.52,0.069,1.488
7.54,0.0645,1.4925
7.56,0.06,1.4985
7.58,0.0585,1.503
7.6,0.054,1.5075
7.62,0.051,1.512
7.64,0.0495,1.518
7.66,0.048,1.5225
7.68,0.048,1.527
7.7,0.048,1.5315
7.72,0.048,1.5375
7.74,0.048,1.5435
7.76,0.048,1.548
7.78,0.0495,1.5525
7.8,0.051,1.557
7.82,0.051,1.563
7.84,0.054,1.5675
7.86,0.054,1.572
7.88,0.057,1.578
7.9,0.0615,1.5825
7.92,0.063,1.587
7.94,0.069,1.593
7.96,0.0735,1.5975
7.98,0.0765,1.602
8,0.0855,1.6065
8.02,0.0885,1.6125
8.04,0.0945,1.617
8.06,0.102,1.623
8.08,0.1065,1.6275
8.1,0.1185,1.632
8.12,0.126,1.6365
8.14,0.135,1.641
8.16,0.147,1.647
8.18,0.156,1.6515
8.2,0.1695,1.6575
8.22,0.1815,1.662
8.24,0.1905,1.6665
8.26,0.207,1.6725
8.28,0.222,1.677
8.3,0.2355,1.6815
8.32,0.255,1.686
8.34,0.267,1.6905
8.36,0.2865,1.6965
8.38,0.303,1.7025
8.4,0.318,1.707
8.42,0.339,1.7115
8.44,0.3585,1.716
8.46,0.3765,1.722
8.48,0.399,1.7265
8.5,0.4155,1.7325
8.52,0.441,1.7355
8.54,0.459,1.7415
8.56,0.4815,1.746
8.58,0.5085,1.752
8.6,0.528,1.7565
8.62,0.555,1.7625
8.64,0.579,1.7655
8.66,0.6015,1.7715
8.68,0.627,1.7775
8.7,0.651,1.782
8.72,0.675,1.7865
8.74,0.702,1.791
8.76,0.7215,1.7955
8.78,0.747,1.8015
8.8,0.771,1.8075
8.82,0.7905,1.812
8.84,0.8115,1.8165
8.86,0.822,1.821
8.88,0.8355,1.827
8.9,0.846,1.8315
8.92,0.8475,1.836
8.94,0.849,1.8405
8.96,0.846,1.8465
8.98,0.8355,1.851
9,0.825,1.857
9.02,0.8085,1.8615
9.04,0.7875,1.8645
9.06,0.765,1.8705
9.08,0.738,1.875
9.1,0.7155,1.881
9.12,0.687,1.8855
9.14,0.6645,1.89
9.16,0.636,1.8945
9.18,0.6105,1.9005
9.2,0.5835,1.9065
9.22,0.555,1.911
9.24,0.5265,1.9155
9.26,0.4965,1.92
9.28,0.4605,1.926
9.3,0.429,1.9305
9.32,0.396,1.935
9.34,0.363,1.941
9.36,0.336,1.9455
9.38,0.2895,1.95
9.4,0.279,1.956
9.42,0.2565,1.9605
9.44,0.231,1.965
9.46,0.216,1.971
9.48,0.201,1.9755
9.5,0.1845,1.9815
9.52,0.171,1.9845
9.54,0.156,1.9905
9.56,0.144,1.995
9.58,0.1335,2.001
9.6,0.1215,2.0055
9.62,0.1155,2.0115
9.64,0.1095,2.0145
9.66,0.105,2.0205
9.68,0.102,2.025
9.7,0.099,2.031
9.72,0.1005,2.0355
9.74,0.096,2.04
9.76,0.093,2.0445
9.78,0.093,2.0505
9.8,0.093,2.055
9.82,0.0945,2.0595
9.84,0.0975,2.0655
9.86,0.099,2.07
9.88,0.1005,2.0745
9.9,0.1035,2.0805
9.92,0.108,2.085
9.94,0.114,2.0895
9.96,0.12,2.0955
9.98,0.1245,2.1
10,0.1365,2.106
10.02,0.144,2.1105
10.04,0.15,2.115
10.06,0.1575,2.1195
10.08,0.1665,2.124
10.1,0.18,2.13
10.12,0.1905,2.1345
10.14,0.2025,2.139
10.16,0.2145,2.145
10.18,0.2295,2.151
10.2,0.243,2.1555
10.22,0.261,2.16
10.24,0.2745,2.1645
10.26,0.291,2.1705
10.28,0.3105,2.175
10.3,0.3315,2.1795
10.32,0.348,2.184
10.34,0.369,2.19
10.36,0.39,2.196
10.38,0.4095,2.2005
10.4,0.4335,2.205
10.42,0.456,2.2095
10.44,0.48,2.214
10.46,0.501,2.22
10.48,0.5265,2.2245
10.5,0.549,2.229
10.52,0.576,2.2335
10.54,0.6,2.2395
10.56,0.6285,2.2455
10.58,0.654,2.25
10.6,0.6795,2.2545
10.62,0.708,2.259
10.64,0.7335,2.2635
10.66,0.7635,2.2695
10.68,0.7905,2.274
10.7,0.819,2.2785
10.72,0.8445,2.2845
10.74,0.87,2.289
10.76,0.8925,2.295
10.78,0.918,2.2995
10.8,0.939,2.304
10.82,0.9585,2.3085
10.84,0.975,2.313
10.86,0.9885,2.319
10.88,1.002,2.3235
10.9,1.0095,2.328
10.92,1.014,2.334
10.94,1.0125,2.3385
10.96,1.0125,2.3445
10.98,1.0065,2.349
11,1.0035,2.3535
11.02,0.744,2.358
11.04,1.179,2.364
11.06,1.83,2.3685
11.08,1.134,2.373
11.1,0.945,2.3775
11.12,0.915,2.382
11.14,0.8955,2.388
11.16,0.87,2.394
11.18,0.846,2.3985
11.2,0.816,2.403
11.22,0.786,2.4075
11.24,0.753,2.4135
11.26,0.7215,2.418
11.28,0.687,2.4225
11.3,0.654,2.427
11.32,0.6285,2.433
11.34,0.591,2.439
11.36,0.5625,2.4435
11.38,0.5325,2.448
11.4,0.5085,2.4525
11.42,0.483,2.4585
11.44,0.459,2.463
11.46,0.4335,2.4675
11.48,0.411,2.472
11.5,0.3855,2.478
11.52,0.366,2.4825
11.54,0.342,2.4885
11.56,0.324,2.493
11.58,0.306,2.4975
11.6,0.2895,2.502
11.62,0.2745,2.508
11.64,0.2625,2.5125
11.66,0.2535,2.5185
11.68,0.243,2.523
11.7,0.237,2.5275
11.72,0.2265,2.5335
11.74,0.222,2.538
11.76,0.2145,2.5425
11.78,0.2115,2.547
11.8,0.204,2.553
11.82,0.201,2.5575
11.84,0.1995,2.562
11.86,0.201,2.5665
11.88,0.201,2.5725
11.9,0.204,2.577
11.92,0.2055,2.583
11.94,0.2085,2.5875
11.96,0.213,2.592
11.98,0.216,2.5965
12,0.2235,2.6025
12.02,0.228,2.607
12.04,0.2355,2.613
12.06,0.243,2.6175
12.08,0.252,2.6205
12.1,0.261,2.6265
12.12,0.2715,2.6325
12.14,0.2835,2.6385
12.16,0.297,2.6415
12.18,0.312,2.6475
12.2,0.3255,2.652
12.22,0.3405,2.6565
12.24,0.3555,2.6625
12.26,0.3735,2.667
12.28,0.39,2.6715
12.3,0.408,2.6775
12.32,0.426,2.682
12.34,0.4455,2.688
12.36,0.468,2.6925
12.38,0.489,2.697
12.4,0.51,2.7015
12.42,0.5325,2.7075
12.44,0.558,2.712
12.46,0.582,2.7165
12.48,0.6075,2.721
12.5,0.63,2.727
12.52,0.657,2.7315
12.54,0.6825,2.7375
12.56,0.7095,2.742
12.58,0.7365,2.7465
12.6,0.765,2.751
12.62,0.792,2.757
12.64,0.819,2.7615
12.66,0.843,2.766
12.68,0.876,2.7705
12.7,0.909,2.7765
12.72,0.9285,2.781
12.74,0.9555,2.787
12.76,0.978,2.7915
12.78,1.002,2.796
12.8,1.0245,2.8005
12.82,1.0425,2.8065
12.84,1.059,2.811
12.86,1.0755,2.817
12.88,1.089,2.8215
12.9,1.0845,2.826
12.92,1.1085,2.832
12.94,1.116,2.8365
12.96,1.122,2.841
12.98,1.125,2.8455
13,1.1265,2.85
13.02,1.125,2.856
13.04,1.1235,2.8605
13.06,1.1175,2.8665
13.08,1.1085,2.871
13.1,1.0995,2.8755
13.12,1.0845,2.8815
13.14,1.068,2.886
13.16,1.0485,2.8905
13.18,1.0305,2.8965
13.2,1.008,2.9025
13.22,0.984,2.9055
13.24,0.96,2.9115
13.26,0.9345,2.916
13.28,0.9105,2.922
13.3,0.888,2.9265
13.32,0.8625,2.9295
13.34,0.8385,2.9355
13.36,0.8115,2.94
13.38,0.786,2.946
13.4,0.762,2.9505
13.42,0.7365,2.9565
13.44,0.711,2.9595
13.46,0.684,2.9655
13.48,0.6585,2.9715
13.5,0.6315,2.9775
13.52,0.609,2.9805
13.54,0.588,2.985
13.56,0.5685,2.9895
13.58,0.5475,2.994
13.6,0.5295,3.0015
13.62,0.513,3.006
13.64,0.498,3.0105
13.66,0.483,3.015
13.68,0.468,3.021
13.7,0.453,3.0255
13.72,0.438,3.0315
13.74,0.429,3.0345
13.76,0.414,3.0405
13.78,0.4065,3.045
13.8,0.3975,3.0495
13.82,0.4605,3.057
13.84,0.3855,3.06
13.86,0.381,3.066
13.88,0.378,3.0705
13.9,0.375,3.072
13.92,0.372,3.072
13.94,0.3675,3.072
13.96,0.3675,3.072
13.98,0.366,3.072
14,0.3675,3.072
14.02,0.369,3.072
14.04,0.372,3.072
14.06,0.375,3.072
14.08,0.3825,3.072
14.1,0.39,3.072
14.12,0.396,3.072
14.14,0.405,3.072
14.16,0.414,3.072
14.18,0.423,3.072
14.2,0.441,3.072
14.22,0.4425,3.072
14.24,0.4545,3.072
14.26,0.468,3.072
14.28,0.4815,3.072
14.3,0.495,3.072
14.32,0.51,3.072
14.34,0.534,3.072
14.36,0.5445,3.072
14.38,0.5655,3.072
14.4,0.585,3.072
14.42,0.579,3.072
14.44,0.5775,3.072
14.46,0.5775,3.072
14.48,0.5775,3.072
14.5,0.576,3.072
14.52,0.576,3.072
14.54,0.5745,3.072
14.56,0.5745,3.072
14.58,0.5745,3.072
14.6,0.5745,3.072
14.62,0.573,3.072
14.64,0.57,3.072
14.66,0.564,3.072
14.68,0.57,3.072
14.7,0.573,3.072
14.72,0.5715,3.072
14.74,0.573,3.072
14.76,0.5775,3.072
14.78,0.579,3.072
14.8,0.5715,3.072
14.82,0.5715,3.072
14.84,0.5715,3.072
14.86,0.57,3.072
14.88,0.57,3.072
14.9,0.5685,3.072
14.92,0.5715,3.072
14.94,0.5685,3.072
14.96,0.57,3.072
14.98,0.57,3.072
15,0.5685,3.072
15.02,0.5685,3.072
15.04,0.5685,3.072
15.06,0.57,3.072
15.08,0.5685,3.072
15.1,0.57,3.072
15.12,0.567,3.072
15.14,0.573,3.072
15.16,0.5685,3.072
15.18,0.57,3.072
15.2,0.57,3.072
15.22,0.5685,3.072
15.24,0.567,3.072
15.26,0.5685,3.072
15.28,0.564,3.072
15.3,0.567,3.072
15.32,0.5685,3.072
15.34,0.5655,3.072
15.36,0.5715,3.072
15.38,0.567,3.072
15.4,0.57,3.072
15.42,0.5685,3.072
15.44,0.5655,3.072
15.46,0.5655,3.072
15.48,0.5655,3.072
15.5,0.567,3.072
15.52,0.5685,3.072
15.54,0.5655,3.072
15.56,0.5655,3.072
15.58,0.5655,3.072
15.6,0.564,3.072
15.62,0.567,3.072
15.64,0.5655,3.072
15.66,0.5655,3.072
15.68,0.5655,3.072
15.7,0.564,3.072
15.72,0.564,3.072
15.74,0.5565,3.072
15.76,0.564,3.072
15.78,0.567,3.072
15.8,0.564,3.072
15.82,0.5655,3.072
15.84,0.567,3.072
15.86,0.5655,3.072
15.88,0.5655,3.072
15.9,0.564,3.072
15.92,0.5625,3.072
15.94,0.564,3.072
15.96,0.5655,3.072
15.98,0.564,3.072
16,0.5655,3.072
16.02,0.561,3.072
16.04,0.564,3.072
16.06,0.561,3.072
16.08,0.561,3.072
16.1,0.564,3.072
16.12,0.5625,3.072
16.14,0.5625,3.072
16.16,0.564,3.072
16.18,0.5625,3.072
16.2,0.564,3.072
16.22,0.564,3.072
16.24,0.561,3.072
16.26,0.5625,3.072
16.28,0.561,3.072
16.3,0.5625,3.072
16.32,0.5625,3.072
16.34,0.5625,3.072
16.36,0.564,3.072
16.38,0.5625,3.072
16.4,0.561,3.072
16.42,0.561,3.072
16.44,0.5625,3.072
16.46,0.5625,3.072
16.48,0.5625,3.072
16.5,0.561,3.072
16.52,0.561,3.072
