Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
3.8,0.0195,0.6075
3.82,0.0195,0.612
3.84,0.0195,0.618
3.86,0.021,0.6225
3.88,0.0195,0.627
3.9,0.021,0.6315
3.92,0.021,0.6375
3.94,0.024,0.642
3.96,0.0225,0.6465
3.98,0.024,0.651
4,0.0255,0.6555
4.02,0.027,0.6615
4.04,0.0285,0.6675
4.06,0.027,0.672
4.08,0.03,0.6765
4.1,0.03,0.6825
4.12,0.033,0.687
4.14,0.033,0.6915
4.16,0.0375,0.6975
4.18,0.0375,0.702
4.2,0.039,0.7065
4.22,0.0405,0.7125
4.24,0.0435,0.717
4.26,0.0465,0.7215
4.28,0.051,0.726
4.3,0.0525,0.7305
4.32,0.0495,0.735
4.34,0.057,0.741
4.36,0.057,0.747
4.38,0.063,0.7515
4.4,0.063,0.756
4.42,0.0705,0.762
4.44,0.0735,0.7665
4.46,0.0765,0.771
4.48,0.087,0.7755
4.5,0.084,0.78
4.52,0.093,0.786
4.54,0.096,0.7905
4.56,0.102,0.7965
4.58,0.105,0.801
4.6,0.114,0.807
4.62,0.12,0.81
4.64,0.126,0.816
4.66,0.135,0.8205
4.68,0.138,0.825
4.7,0.1485,0.8295
4.72,0.1515,0.8355
4.74,0.165,0.84
4.76,0.1635,0.846
4.78,0.174,0.8505
4.8,0.1755,0.855
4.82,0.183,0.861
4.84,0.1845,0.8655
4.86,0.1815,0.87
4.88,0.1845,0.8745
4.9,0.1875,0.8805
4.92,0.1725,0.885
4.94,0.1575,0.891
4.96,0.153,0.8955
4.98,0.1395,0.9
5,0.0885,0.9045
5.02,0.156,0.9105
5.04,1.2405,0.915
5.06,0.912,0.9195
5.08,0.1365,0.9255
5.1,0.081,0.93
5.12,0.072,0.936
5.14,0.066,0.9405
5.16,0.06,0.945
5.18,0.0555,0.9495
5.2,0.051,0.9555
5.22,0.048,0.96
5.24,0.0435,0.9645
5.26,0.0405,0.969
5.28,0.0375,0.975
5.3,0.0345,0.9795
5.32,0.0345,0.9855
5.34,0.0315,0.99
5.36,0.03,0.9945
5.38,0.0285,0.999
5.4,0.0285,1.0035
5.42,0.027,1.0095
5.44,0.0255,1.014
5.46,0.0225,1.02
5.48,0.024,1.0245
5.5,0.0225,1.0305
5.52,0.0225,1.035
5.54,0.024,1.0395
5.56,0.024,1.044
5.58,0.024,1.05
5.6,0.0225,1.0545
5.62,0.024,1.059
5.64,0.0255,1.0635
5.66,0.024,1.0695
5.68,0.0255,1.0755
5.7,0.027,1.08
5.72,0.0285,1.0845
5.74,0.0285,1.089
5.76,0.0315,1.0935
5.78,0.033,1.098
5.8,0.033,1.104
5.82,0.0345,1.1085
5.84,0.036,1.1145
5.86,0.0375,1.119
5.88,0.0405,1.125
5.9,0.042,1.1295
5.92,0.0465,1.134
5.94,0.048,1.1385
5.96,0.051,1.1445
5.98,0.054,1.149
6,0.0585,1.1535
6.02,0.063,1.158
6.04,0.066,1.164
6.06,0.0705,1.1685
6.08,0.075,1.1745
6.1,0.081,1.179
6.12,0.0855,1.1835
6.14,0.0945,1.188
6.16,0.1005,1.1925
6.18,0.1065,1.1985
6.2,0.114,1.203
6.22,0.1245,1.209
6.24,0.132,1.2135
6.26,0.141,1.2195
6.28,0.1515,1.224
6.3,0.1635,1.2285
6.32,0.174,1.2345
6.34,0.186,1.239
6.36,0.198,1.2435
6.38,0.21,1.248
6.4,0.222,1.254
6.42,0.237,1.2585
6.44,0.2505,1.2645
6.46,0.264,1.269
6.48,0.2775,1.2735
6.5,0.2955,1.278
6.52,0.3105,1.2825
6.54,0.3255,1.287
6.56,0.3405,1.293
6.58,0.357,1.2975
6.6,0.372,1.3035
6.62,0.387,1.308
6.64,0.405,1.3125
6.66,0.42,1.3185
6.68,0.435,1.3245
6.7,0.444,1.329
6.72,0.459,1.332
6.74,0.468,1.338
6.76,0.4755,1.344
6.78,0.48,1.347
6.8,0.48,1.353
6.82,0.474,1.359
6.84,0.465,1.3635
6.86,0.4545,1.368
6.88,0.438,1.374
6.9,0.42,1.3785
6.92,0.3975,1.383
6.94,0.375,1.3875
6.96,0.3525,1.3935
6.98,0.327,1.3965
7,0.3045,1.4025
7.02,0.282,1.4085
7.04,0.2595,1.4115
7.06,0.24,1.419
7.08,0.2325,1.4235
7.1,0.204,1.428
7.12,0.1875,1.434
7.14,0.168,1.4385
7.16,0.153,1.443
7.18,0.138,1.4475
7.2,0.123,1.4535
7.22,0.1095,1.458
7.24,0.0975,1.4625
7.26,0.0885,1.4685
7.28,0.0795,1.473
7.3,0.0735,1.4775
7.32,0.069,1.4835
7.34,0.063,1.488
7.36,0.0585,1.4925
7.38,0.0555,1.497
7.4,0.0525,1.5015
7.42,0.0495,1.5075
7.44,0.0495,1.512
7.46,0.045,1.518
7.48,0.045,1.5225
7.5,0.0435,1.5285
7.52,0.042,1.533
7.54,0.0435,1.5375
7.56,0.0435,1.542
7.58,0.0435,1.5465
7.6,0.045,1.5525
7.62,0.045,1.557
7.64,0.0465,1.563
7.66,0.048,1.5675
7.68,0.0495,1.572
7.7,0.051,1.578
7.72,0.0525,1.5825
7.74,0.0555,1.587
7.76,0.0555,1.5915
7.78,0.0615,1.5975
7.8,0.066,1.6005
7.82,0.0705,1.6065
7.84,0.0735,1.611
7.86,0.078,1.617
7.88,0.084,1.623
7.9,0.0915,1.6275
7.92,0.0975,1.6335
7.94,0.102,1.6365
7.96,0.1125,1.6425
7.98,0.12,1.647
8,0.114,1.6515
8.02,0.1365,1.656
8.04,0.1485,1.662
8.06,0.159,1.668
8.08,0.1695,1.6725
8.1,0.1845,1.677
8.12,0.1965,1.683
8.14,0.21,1.686
8.16,0.225,1.692
8.18,0.2415,1.6965
8.2,0.255,1.701
8.22,0.2715,1.707
8.24,0.2895,1.7115
8.26,0.306,1.716
8.28,0.3255,1.722
8.3,0.3405,1.728
8.32,0.363,1.7325
8.34,0.3795,1.737
8.36,0.4005,1.743
8.38,0.4185,1.7475
8.4,0.441,1.752
8.42,0.462,1.7565
8.44,0.483,1.761
8.46,0.5055,1.767
8.48,0.525,1.773
8.5,0.5475,1.7775
8.52,0.5685,1.782
8.54,0.594,1.7865
8.56,0.615,1.791
8.58,0.6375,1.7955
8.6,0.6555,1.8015
8.62,0.678,1.806
8.64,0.6945,1.812
8.66,0.7125,1.8165
8.68,0.7245,1.8225
8.7,0.735,1.827
8.72,0.7455,1.8315
8.74,0.747,1.836
8.76,0.7515,1.842
8.78,0.747,1.8465
8.8,0.741,1.851
8.82,0.729,1.857
8.84,0.717,1.8615
8.86,0.699,1.8675
8.88,0.678,1.872
8.9,0.6585,1.8765
8.92,0.6345,1.881
8.94,0.615,1.887
8.96,0.5895,1.8915
8.98,0.567,1.896
9,0.5415,1.9005
9.02,0.5445,1.905
9.04,0.4935,1.911
9.06,0.465,1.917
9.08,0.438,1.9215
9.1,0.4065,1.926
9.12,0.381,1.932
9.14,0.3495,1.9365
9.16,0.324,1.9425
9.18,0.2955,1.947
9.2,0.2715,1.9515
9.22,0.2475,1.9575
9.24,0.225,1.962
9.26,0.21,1.9665
9.28,0.189,1.9725
9.3,0.177,1.977
9.32,0.162,1.9815
9.34,0.15,1.9875
9.36,0.138,1.9905
9.38,0.129,1.9965
9.4,0.12,2.001
9.42,0.114,2.0055
9.44,0.1065,2.0115
9.46,0.1035,2.016
9.48,0.0975,2.022
9.5,0.093,2.0265
9.52,0.0915,2.0325
9.54,0.0885,2.037
9.56,0.09,2.0415
9.58,0.0885,2.046
9.6,0.084,2.0505
9.62,0.087,2.0565
9.64,0.0885,2.061
9.66,0.09,2.067
9.68,0.039,2.0715
9.7,0.0735,2.076
9.72,0.0945,2.082
9.74,0.102,2.0865
9.76,0.105,2.091
9.78,0.111,2.0955
9.8,0.117,2.1
9.82,0.123,2.106
9.84,0.1305,2.1105
9.86,0.1365,2.1165
9.88,0.147,2.121
9.9,0.153,2.127
9.92,0.165,2.1315
9.94,0.177,2.136
9.96,0.1875,2.1405
9.98,0.198,2.145
10,0.3045,2.151
10.02,0.2325,2.157
10.04,0.2415,2.1615
10.06,0.258,2.166
10.08,0.273,2.1705
10.1,0.2925,2.1765
10.12,0.3045,2.181
10.14,0.327,2.1855
10.16,0.345,2.19
10.18,0.363,2.196
10.2,0.384,2.2005
10.22,0.405,2.2065
10.24,0.4275,2.211
10.26,0.4485,2.2155
10.28,0.4725,2.2215
10.3,0.495,2.226
10.32,0.519,2.2305
10.34,0.54,2.235
10.36,0.5685,2.241
10.38,0.5925,2.2455
10.4,0.6195,2.2515
10.42,0.642,2.256
10.44,0.6705,2.2605
10.46,0.696,2.265
10.48,0.7215,2.2695
10.5,0.75,2.274
10.52,0.7755,2.28
10.54,0.8025,2.2845
10.56,0.825,2.292
10.58,0.8505,2.295
10.6,0.873,2.301
10.62,0.8925,2.3055
10.64,0.912,2.31
10.66,0.927,2.3145
10.68,0.9435,2.3205
10.7,0.9495,2.325
10.72,0.9585,2.331
10.74,0.963,2.3355
10.76,0.963,2.34
10.78,0.96,2.346
10.8,0.957,2.3505
10.82,0.951,2.355
10.84,0.9405,2.3595
10.86,0.93,2.364
10.88,0.9165,2.37
10.9,0.9045,2.376
10.92,0.8835,2.3805
10.94,0.867,2.385
10.96,0.8475,2.391
10.98,0.8235,2.3955
11,0.798,2.4
11.02,0.7725,2.4045
11.04,0.744,2.4105
11.06,0.711,2.415
11.08,0.678,2.4195
11.1,0.6495,2.424
11.12,0.618,2.43
11.14,0.585,2.4345
11.16,0.5565,2.439
11.18,0.5295,2.445
11.2,0.5025,2.4495
11.22,0.477,2.454
11.24,0.4515,2.4585
11.26,0.426,2.4645
11.28,0.405,2.4705
11.3,0.3825,2.475
11.32,0.3585,2.481
11.34,0.339,2.4855
11.36,0.3165,2.49
11.38,0.2985,2.4945
11.4,0.2835,2.499
11.42,0.267,2.505
11.44,0.2535,2.5095
11.46,0.243,2.5155
11.48,0.234,2.52
11.5,0.2235,2.5245
11.52,0.216,2.529
11.54,0.21,2.535
11.56,0.2025,2.5395
11.58,0.198,2.544
11.6,0.1905,2.5485
11.62,0.1905,2.5545
11.64,0.186,2.5605
11.66,0.186,2.565
11.68,0.1875,2.5695
11.7,0.189,2.5755
11.72,0.189,2.58
11.74,0.195,2.5845
11.76,0.198,2.5905
11.78,0.2025,2.5935
11.8,0.207,2.5995
11.82,0.2115,2.604
11.84,0.219,2.61
11.86,0.2235,2.6145
11.88,0.234,2.619
11.9,0.2415,2.6235
11.92,0.252,2.628
11.94,0.261,2.634
11.96,0.2715,2.6385
11.98,0.288,2.6445
12,0.303,2.6505
12.02,0.315,2.655
12.04,0.3285,2.6595
12.06,0.3465,2.6655
12.08,0.363,2.6685
12.1,0.381,2.6745
12.12,0.3975,2.679
12.14,0.414,2.685
12.16,0.4335,2.6895
12.18,0.456,2.694
12.2,0.48,2.7
12.22,0.4995,2.7045
12.24,0.525,2.709
12.26,0.546,2.715
12.28,0.57,2.718
12.3,0.5955,2.724
12.32,0.621,2.7285
12.34,0.645,2.7345
12.36,0.672,2.7405
12.38,0.699,2.745
12.4,0.7245,2.7495
12.42,0.753,2.754
12.44,0.7785,2.7585
12.46,0.807,2.7645
12.48,0.834,2.769
12.5,0.8355,2.7735
12.52,0.879,2.7795
12.54,0.912,2.784
12.56,0.939,2.7885
12.58,0.963,2.7945
12.6,0.984,2.799
12.62,1.002,2.8035
12.64,1.023,2.808
12.66,1.0395,2.814
12.68,1.0515,2.8185
12.7,1.0635,2.8245
12.72,1.0755,2.829
12.74,1.0845,2.835
12.76,1.089,2.8395
12.78,1.0965,2.844
12.8,1.098,2.8485
12.82,1.0995,2.853
12.84,1.098,2.859
12.86,1.0935,2.8635
12.88,1.0875,2.8695
12.9,1.077,2.874
12.92,1.065,2.8785
12.94,1.0515,2.8845
12.96,1.035,2.889
12.98,1.014,2.8935
13,0.996,2.898
13.02,0.972,2.904
13.04,0.951,2.9085
13.06,0.924,2.913
13.08,0.9015,2.919
13.1,0.8775,2.925
13.12,0.8535,2.9295
13.14,0.8295,2.934
13.16,0.8055,2.9385
13.18,0.7815,2.9445
13.2,0.756,2.949
13.22,0.7305,2.9535
13.24,0.7035,2.958
13.26,0.678,2.964
13.28,0.6525,2.9685
13.3,0.6255,2.9745
13.32,0.6045,2.979
13.34,0.579,2.9835
13.36,0.5595,2.988
13.38,0.5385,2.994
13.4,0.522,2.997
13.42,0.504,3.003
13.44,0.486,3.0075
13.46,0.4725,3.0135
13.48,0.456,3.0195
13.5,0.4425,3.024
13.52,0.429,3.0285
13.54,0.417,3.033
13.56,0.4065,3.0375
13.58,0.3945,3.0435
13.6,0.3915,3.048
13.62,0.3795,3.054
13.64,0.369,3.0585
13.66,0.366,3.0645
13.68,0.363,3.069
13.7,0.357,3.072
13.72,0.357,3.072
13.74,0.3525,3.072
13.76,0.3525,3.072
13.78,0.348,3.072
13.8,0.348,3.072
13.82,0.3525,3.072
13.84,0.351,3.072
13.86,0.3585,3.072
13.88,0.36,3.072
13.9,0.369,3.072
13.92,0.3765,3.072
13.94,0.384,3.072
13.96,0.39,3.072
13.98,0.402,3.072
14,0.4095,3.072
14.02,0.4215,3.072
14.04,0.4335,3.072
14.06,0.4455,3.072
14.08,0.4605,3.072
14.1,0.4755,3.072
14.12,0.492,3.072
14.14,0.5055,3.072
14.16,0.525,3.072
14.18,0.546,3.072
14.2,0.564,3.072
14.22,0.5325,3.072
14.24,0.561,3.072
14.26,0.5655,3.072
14.28,0.5625,3.072
14.3,0.5625,3.072
14.32,0.5625,3.072
14.34,0.564,3.072
14.36,0.561,3.072
14.38,0.561,3.072
14.4,0.5625,3.072
14.42,0.5595,3.072
14.44,0.5625,3.072
14.46,0.5625,3.072
14.48,0.564,3.072
14.5,0.561,3.072
14.52,0.564,3.072
14.54,0.561,3.072
14.56,0.5655,3.072
14.58,0.564,3.072
14.6,0.5625,3.072
14.62,0.5655,3.072
14.64,0.5625,3.072
14.66,0.564,3.072
14.68,0.5625,3.072
14.7,0.561,3.072
14.72,0.5625,3.072
14.74,0.564,3.072
14.76,0.5655,3.072
14.78,0.564,3.072
14.8,0.564,3.072
14.82,0.5625,3.072
14.84,0.5655,3.072
14.86,0.564,3.072
14.88,0.5655,3.072
14.9,0.5655,3.072
14.92,0.567,3.072
14.94,0.567,3.072
14.96,0.5655,3.072
14.98,0.567,3.072
15,0.567,3.072
15.02,0.5685,3.072
15.04,0.567,3.072
15.06,0.57,3.072
15.08,0.567,3.072
15.1,0.5685,3.072
15.12,0.5685,3.072
15.14,0.5565,3.072
15.16,0.6375,3.072
15.18,0.5715,3.072
15.2,0.57,3.072
15.22,0.567,3.072
15.24,0.5685,3.072
15.26,0.5685,3.072
15.28,0.57,3.072
15.3,0.57,3.072
15.32,0.57,3.072
15.34,0.57,3.072
15.36,0.5685,3.072
15.38,0.5685,3.072
15.4,0.5685,3.072
15.42,0.5685,3.072
15.44,0.567,3.072
15.46,0.57,3.072
15.48,0.5685,3.072
15.5,0.5685,3.072
15.52,0.5685,3.072
15.54,0.5685,3.072
15.56,0.57,3.072
15.58,0.5655,3.072
15.6,0.5685,3.072
15.62,0.5685,3.072
15.64,0.57,3.072
15.66,0.5685,3.072
15.68,0.5715,3.072
15.7,0.57,3.072
15.72,0.5715,3.072
15.74,0.57,3.072
15.76,0.57,3.072
15.78,0.57,3.072
15.8,0.567,3.072
15.82,0.57,3.072
15.84,0.57,3.072
15.86,0.5685,3.072
15.88,0.5685,3.072
15.9,0.5685,3.072
15.92,0.57,3.072
15.94,0.5685,3.072
15.96,0.5715,3.072
15.98,0.5685,3.072
16,0.57,3.072
16.02,0.567,3.072
16.04,0.57,3.072
16.06,0.5685,3.072
16.08,0.5685,3.072
16.1,0.57,3.072
16.12,0.5685,3.072
16.14,0.57,3.072
16.16,0.567,3.072
16.18,0.57,3.072
16.2,0.5685,3.072
16.22,0.57,3.072
16.24,0.5685,3.072
16.26,0.57,3.072
16.28,0.57,3.072
16.3,0.57,3.072
16.32,0.5715,3.072
16.34,0.5715,3.072
16.36,0.5535,3.072
16.38,0.567,3.072
16.4,0.57,3.072
16.42,0.57,3.072
16.44,0.5715,3.072
16.46,0.5715,3.072
16.48,0.5715,3.072
16.5,0.573,3.072
16.52,0.57,3.072
16.54,0.576,3.072
16.56,0.5715,3.072
16.58,0.576,3.072
16.6,0.5715,3.072
16.62,0.5745,3.072
16.64,0.573,3.072
16.66,0.5745,3.072
16.68,0.576,3.072
16.7,0.573,3.072
16.72,0.5745,3.072
16.74,0.57,3.072
16.76,0.5775,3.072
16.78,0.5715,3.072
16.8,0.5745,3.072
16.82,0.5715,3.072
16.84,0.576,3.072
16.86,0.5745,3.072
16.88,0.5715,3.072
16.9,0.5775,3.072
16.92,0.5715,3.072
16.94,0.5775,3.072
16.96,0.5685,3.072
16.98,0.5745,3.072
17,0.5715,3.072
17.02,0.5745,3.072
17.04,0.5745,3.072
17.06,0.573,3.072
17.08,0.5745,3.072
17.1,0.5715,3.072
17.12,0.5775,3.072
17.14,0.576,3.072
17.16,0.5775,3.072
17.18,0.5715,3.072
17.2,0.576,3.072
17.22,0.5745,3.072
17.24,0.5715,3.072
17.26,0.5745,3.072
17.28,0.573,3.072
17.3,0.579,3.072
17.32,0.5715,3.072
17.34,0.5775,3.072
17.36,0.5685,3.072
17.38,0.573,3.072
17.4,0.5685,3.072
17.42,0.57,3.072
17.44,0.5745,3.072
17.46,0.57,3.072
17.48,0.573,3.072
17.5,0.57,3.072
17.52,0.57,3.072
17.54,0.5565,3.072
17.56,0.558,3.072
17.58,0.4905,3.072
17.6,0.4245,3.072
17.62,0.6645,3.072
17.64,1.1025,3.072
17.66,0.6,3.072
17.68,0.5625,3.072
17.7,0.561,3.072
17.72,-0.051,0.009
17.74,-0.0405,0.0075
17.76,-0.036,0.0075
17.78,-0.033,0.0075
17.8,-0.03,0.009
17.82,-0.027,0.009
17.84,-0.0225,0.009
17.86,-0.024,0.009
17.88,-0.021,0.0075
17.9,-0.0255,0.009
17.92,-0.0195,0.0075
17.94,-0.018,0.0075
17.96,-0.0165,0.0075
17.98,-0.015,0.0075
18,-0.0135,0.0075
18.02,-0.0135,0.0075
18.04,-0.0135,0.0075
18.06,-0.0105,0.0075
18.08,-0.012,0.0075
18.1,-0.0105,0.0075
18.12,-0.0105,0.009
18.14,-0.009,0.009
18.16,-0.009,0.009
18.18,-0.009,0.009
18.2,-0.0105,0.009
18.22,-0.009,0.009
18.24,-0.0075,0.009
18.26,-0.0075,0.009
18.28,-0.006,0.0075
18.3,-0.0075,0.0075
18.32,-0.006,0.0075
18.34,-0.006,0.009
18.36,-0.0045,0.0075
18.38,-0.0045,0.0075
18.4,-0.006,0.009
18.42,-0.0045,0.009
18.44,-0.0045,0.009
18.46,-0.0045,0.0075
18.48,-0.0045,0.0075
18.5,-0.0045,0.0075
18.52,-0.0045,0.009
18.54,-0.0045,0.009
18.56,-0.003,0.009
18.58,-0.0015,0.0075
18.6,-0.003,0.0075
18.62,-0.003,0.0075
18.64,-0.0015,0.0075
18.66,-0.003,0.009
18.68,-0.0015,0.0075
18.7,-0.003,0.0075
18.72,-0.0015,0.0075
18.74,-0.0015,0.0075
18.76,-0.003,0.0075
18.78,-0.0015,0.0075
18.8,-0.003,0.0075
18.82,-0.0015,0.0075
18.84,-0.0015,0.0075
18.86,-0.0015,0.009
18.88,-0.0015,0.009
18.9,-0.0015,0.009
18.92,-0.0015,0.009
18.94,-0.0015,0.009
18.96,-0.0015,0.009
18.98,-0.0015,0.009
19,0,0.0075
19.02,-0.0015,0.009
19.04,0,0.0075
19.06,-0.0015,0.009
19.08,0,0.0075
19.1,0,0.009
19.12,-0.0015,0.0075
19.14,0,0.009
19.16,-0.0015,0.0075
19.18,0,0.0075
19.2,-0.0015,0.009
19.22,0,0.009
19.24,-0.0015,0.009
19.26,0,0.0075
19.28,0.0015,0.0075
19.3,0,0.0075
19.32,0,0.0075
19.34,0,0.0075
19.36,0,0.0075
19.38,-0.0015,0.0075
19.4,0,0.0075
19.42,-0.0015,0.0075
19.44,-0.0015,0.0075
19.46,0,0.009
19.48,-0.0015,0.009
19.5,0,0.009
19.52,0,0.009
19.54,0,0.009
19.56,-0.0015,0.0075
19.58,0,0.009
19.6,-0.0015,0.0075
19.62,0,0.0075
19.64,-0.0015,0.0075
19.66,-0.0015,0.009
19.68,-0.0015,0.009
19.7,-0.0015,0.0075
19.72,0,0.009
19.74,0,0.0075
19.76,-0.0015,0.009
19.78,-0.0015,0.0075
19.8,0,0.0075
19.82,0,0.0075
19.84,0,0.0075
19.86,0,0.0075
19.88,0,0.0075
19.9,0,0.0075
19.92,-0.0015,0.0075
19.94,0,0.0075
19.96,0,0.009
19.98,0,0.009
20,0,0.009
