Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
7.16,0.0465,1.5435
7.18,0.048,1.548
7.2,0.048,1.554
7.22,0.0495,1.5585
7.24,0.0495,1.563
7.26,0.0525,1.5675
7.28,0.0525,1.572
7.3,0.054,1.578
7.32,0.057,1.5825
7.34,0.06,1.5885
7.36,0.063,1.593
7.38,0.0675,1.5975
7.4,0.069,1.602
7.42,0.075,1.6065
7.44,0.081,1.6125
7.46,0.0855,1.617
7.48,0.093,1.623
7.5,0.0975,1.6275
7.52,0.105,1.6335
7.54,0.1125,1.638
7.56,0.1215,1.6425
7.58,0.129,1.6485
7.6,0.141,1.653
7.62,0.1485,1.6575
7.64,0.1605,1.662
7.66,0.1725,1.6665
7.68,0.186,1.6725
7.7,0.198,1.6785
7.72,0.2145,1.683
7.74,0.228,1.686
7.76,0.243,1.692
7.78,0.2595,1.6965
7.8,0.2745,1.701
7.82,0.291,1.707
7.84,0.306,1.7115
7.86,0.3255,1.7175
7.88,0.345,1.722
7.9,0.3645,1.728
7.92,0.3825,1.7325
7.94,0.405,1.737
7.96,0.4245,1.7415
7.98,0.447,1.7475
8,0.465,1.7535
8.02,0.4875,1.758
8.04,0.51,1.7625
8.06,0.531,1.767
8.08,0.555,1.7715
8.1,0.576,1.776
8.12,0.5985,1.7805
8.14,0.6225,1.7865
8.16,0.645,1.7925
8.18,0.666,1.797
8.2,0.6885,1.803
8.22,0.711,1.8075
8.24,0.7275,1.812
8.26,0.747,1.8165
8.28,0.7635,1.8225
8.3,0.774,1.827
8.32,0.78,1.8315
8.34,0.786,1.8375
8.36,0.7845,1.842
8.38,0.783,1.8465
8.4,0.7725,1.851
8.42,0.762,1.8555
8.44,0.7455,1.8615
8.46,0.729,1.8675
8.48,0.7095,1.872
8.5,0.687,1.8765
8.52,0.6645,1.8825
8.54,0.642,1.887
8.56,0.615,1.8915
8.58,0.594,1.896
8.6,0.567,1.902
8.62,0.5445,1.9065
8.64,0.516,1.9125
8.66,0.489,1.917
8.68,0.459,1.9215
8.7,0.4305,1.926
8.72,0.399,1.9305
8.74,0.369,1.9365
8.76,0.339,1.941
8.78,0.3105,1.947
8.8,0.2865,1.9515
8.82,0.2595,1.9575
8.84,0.24,1.962
8.86,0.219,1.9665
8.88,0.204,1.971
8.9,0.189,1.9755
8.92,0.1725,1.9815
8.94,0.1605,1.9875
8.96,0.147,1.992
8.98,0.138,1.9965
9,0.126,2.001
9.02,0.1185,2.0055
9.04,0.1095,2.01
9.06,0.105,2.016
9.08,0.1005,2.0205
9.1,0.0975,2.0265
9.12,0.096,2.031
9.14,0.0945,2.037
9.16,0.0945,2.0415
9.18,0.093,2.046
9.2,0.093,2.0505
9.22,0.093,2.0565
9.24,0.0945,2.061
9.26,0.0945,2.0655
9.28,0.0975,2.07
9.3,0.1005,2.076
9.32,0.102,2.0805
9.34,0.1095,2.085
9.36,0.1095,2.091
9.38,0.1185,2.0955
9.4,0.1245,2.1015
9.42,0.1305,2.106
9.44,0.138,2.112
9.46,0.147,2.1165
9.48,0.1545,2.121
9.5,0.165,2.1255
9.52,0.177,2.13
9.54,0.183,2.136
9.56,0.198,2.1405
9.58,0.2085,2.1465
9.6,0.2235,2.151
9.62,0.237,2.1555
9.64,0.252,2.1615
9.66,0.267,2.1645
9.68,0.2835,2.1705
9.7,0.3015,2.175
9.72,0.318,2.181
9.74,0.3375,2.187
9.76,0.354,2.1915
9.78,0.375,2.196
9.8,0.3945,2.2005
9.82,0.417,2.2065
9.84,0.438,2.211
9.86,0.4605,2.2155
9.88,0.4845,2.22
9.9,0.5055,2.226
9.92,0.5295,2.2305
9.94,0.555,2.235
9.96,0.5805,2.241
9.98,0.6045,2.2455
10,0.6315,2.25
10.02,0.6585,2.256
10.04,0.6825,2.259
10.06,0.711,2.265
10.08,0.7365,2.271
10.1,0.765,2.2755
10.12,0.7905,2.2815
10.14,0.8175,2.2845
10.16,0.843,2.289
10.18,0.87,2.295
10.2,0.8895,2.301
10.22,0.912,2.3055
10.24,0.93,2.31
10.26,0.945,2.316
10.28,0.9615,2.319
10.3,0.9705,2.325
10.32,0.981,2.3295
10.34,0.984,2.334
10.36,0.984,2.34
10.38,0.963,2.3445
10.4,0.978,2.3505
10.42,0.9705,2.355
10.44,0.9615,2.361
10.46,0.9525,2.364
10.48,0.9375,2.37
10.5,0.9225,2.3745
10.52,0.9075,2.3805
10.54,0.888,2.385
10.56,0.8655,2.3895
10.58,0.8445,2.394
10.6,0.819,2.4
10.62,0.7905,2.403
10.64,0.7605,2.409
10.66,0.729,2.4135
10.68,0.696,2.4195
10.7,0.6645,2.4255
10.72,0.6315,2.43
10.74,0.6,2.4345
10.76,0.5715,2.439
10.78,0.543,2.445
10.8,0.51,2.4495
10.82,0.489,2.454
10.84,0.4605,2.46
10.86,0.4395,2.4645
10.88,0.414,2.469
10.9,0.3915,2.4735
10.92,0.366,2.478
10.94,0.3465,2.484
10.96,0.3255,2.4885
10.98,0.3045,2.4945
11,0.2895,2.499
11.02,0.273,2.505
11.04,0.2595,2.5095
11.06,0.246,2.514
11.08,0.2385,2.5185
11.1,0.2265,2.523
11.12,0.2205,2.5305
11.14,0.2115,2.5335
11.16,0.2055,2.5395
11.18,0.198,2.544
11.2,0.1965,2.5485
11.22,0.189,2.553
11.24,0.1875,2.559
11.26,0.186,2.5635
11.28,0.1875,2.5695
11.3,0.189,2.574
11.32,0.1905,2.58
11.34,0.1935,2.5845
11.36,0.195,2.589
11.38,0.201,2.5935
11.4,0.204,2.5995
11.42,0.21,2.604
11.44,0.2145,2.61
11.46,0.222,2.613
11.48,0.2295,2.6175
11.5,0.234,2.6235
11.52,0.2475,2.628
11.54,0.261,2.634
11.56,0.27,2.6385
11.58,0.285,2.6445
11.6,0.2985,2.649
11.62,0.3135,2.6535
11.64,0.3285,2.658
11.66,0.345,2.664
11.68,0.36,2.6685
11.7,0.378,2.6745
11.72,0.396,2.679
11.74,0.4155,2.6835
11.76,0.435,2.688
11.78,0.453,2.6925
11.8,0.4785,2.697
11.82,0.4965,2.7045
11.84,0.522,2.709
11.86,0.5415,2.7135
11.88,0.567,2.7195
11.9,0.5925,2.724
11.92,0.618,2.7285
11.94,0.642,2.7345
11.96,0.669,2.7375
11.98,0.714,2.745
12,0.7155,2.748
12.02,0.75,2.754
12.04,0.777,2.757
12.06,0.804,2.763
12.08,0.834,2.7675
12.1,0.861,2.7735
12.12,0.8865,2.778
12.14,0.912,2.784
12.16,0.936,2.7885
12.18,0.9615,2.793
12.2,0.984,2.7975
12.22,1.0035,2.8035
12.24,1.026,2.808
12.26,1.0395,2.814
12.28,1.0545,2.8185
12.3,1.068,2.8245
12.32,1.0815,2.8275
12.34,1.089,2.8335
12.36,1.098,2.8365
12.38,1.101,2.8425
12.4,1.104,2.8485
12.42,1.107,2.853
12.44,1.1025,2.859
12.46,1.101,2.8635
12.48,1.095,2.868
12.5,1.0875,2.8725
12.52,1.077,2.8785
12.54,1.062,2.883
12.56,1.0455,2.8875
12.58,1.035,2.892
12.6,1.008,2.898
12.62,0.987,2.9025
12.64,0.9645,2.907
12.66,0.9405,2.9115
12.68,0.915,2.9175
12.7,0.891,2.9235
12.72,0.867,2.928
12.74,0.843,2.9325
12.76,0.819,2.9385
12.78,0.795,2.943
12.8,0.771,2.9475
12.82,0.747,2.952
12.84,0.72,2.958
12.86,0.693,2.9625
12.88,0.6675,2.9685
12.9,0.642,2.973
12.92,0.6615,2.9775
12.94,0.594,2.982
12.96,0.5745,2.9865
12.98,0.5535,2.9925
13,0.537,2.997
13.02,0.519,3.003
13.04,0.501,3.0075
13.06,0.4875,3.0135
13.08,0.4725,3.0165
13.1,0.459,3.0225
13.12,0.444,3.027
13.14,0.4335,3.0315
13.16,0.42,3.0375
13.18,0.4095,3.0435
13.2,0.4005,3.048
13.22,0.393,3.0525
13.24,0.387,3.057
13.26,0.381,3.063
13.28,0.378,3.0675
13.3,0.372,3.072
13.32,0.3705,3.072
13.34,0.3675,3.072
13.36,0.3675,3.072
13.38,0.366,3.072
13.4,0.366,3.072
13.42,0.366,3.072
13.44,0.3675,3.072
13.46,0.369,3.072
13.48,0.3765,3.072
13.5,0.3765,3.072
13.52,0.3885,3.072
13.54,0.3975,3.072
13.56,0.4065,3.072
13.58,0.414,3.072
13.6,0.4275,3.072
13.62,0.435,3.072
13.64,0.4455,3.072
13.66,0.459,3.072
13.68,0.474,3.072
13.7,0.4875,3.072
13.72,0.5025,3.072
13.74,0.5205,3.072
13.76,0.5355,3.072
13.78,0.5565,3.072
13.8,0.5745,3.072
13.82,0.5865,3.072
13.84,0.582,3.072
13.86,0.582,3.072
13.88,0.5805,3.072
13.9,0.5805,3.072
13.92,0.579,3.072
13.94,0.579,3.072
13.96,0.5805,3.072
13.98,0.579,3.072
14,0.5805,3.072
14.02,0.579,3.072
14.04,0.582,3.072
14.06,0.579,3.072
14.08,0.5805,3.072
14.1,0.579,3.072
14.12,0.5805,3.072
14.14,0.5775,3.072
14.16,0.579,3.072
14.18,0.579,3.072
14.2,0.5415,3.072
14.22,0.417,3.072
14.24,0.0105,3.072
14.26,0.591,3.072
14.28,0.72,3.072
14.3,0.5865,3.072
14.32,0.5745,3.072
14.34,0.5775,3.072
14.36,0.5745,3.072
14.38,0.5775,3.072
14.4,0.576,3.072
14.42,0.579,3.072
14.44,0.5745,3.072
14.46,0.576,3.072
14.48,0.5775,3.072
14.5,0.5745,3.072
14.52,0.579,3.072
14.54,0.5745,3.072
14.56,0.579,3.072
14.58,0.573,3.072
14.6,0.5775,3.072
14.62,0.576,3.072
14.64,0.5775,3.072
14.66,0.576,3.072
14.68,0.5775,3.072
14.7,0.5775,3.072
14.72,0.576,3.072
14.74,0.5775,3.072
14.76,0.576,3.072
14.78,0.5775,3.072
14.8,0.5775,3.072
14.82,0.5775,3.072
14.84,0.576,3.072
14.86,0.576,3.072
14.88,0.5775,3.072
14.9,0.5745,3.072
14.92,0.5775,3.072
14.94,0.5745,3.072
14.96,0.5745,3.072
14.98,0.5745,3.072
15,0.576,3.072
15.02,0.5775,3.072
15.04,0.5775,3.072
15.06,0.579,3.072
15.08,0.5745,3.072
15.1,0.579,3.072
15.12,0.5775,3.072
15.14,0.579,3.072
15.16,0.576,3.072
15.18,0.5775,3.072
15.2,0.576,3.072
15.22,0.5835,3.072
15.24,0.5775,3.072
15.26,0.57,3.072
15.28,0.5715,3.072
15.3,0.567,3.072
15.32,0.57,3.072
15.34,0.5685,3.072
15.36,0.5475,3.072
15.38,0.567,3.072
15.4,0.567,3.072
15.42,0.567,3.072
15.44,0.5655,3.072
15.46,0.57,3.072
15.48,0.561,3.072
15.5,0.5625,3.072
15.52,0.555,3.072
15.54,0.564,3.072
15.56,0.5595,3.072
15.58,-0.045,0.009
15.6,-0.0375,0.009
15.62,-0.0345,0.0075
15.64,-0.03,0.0075
15.66,-0.0285,0.0075
15.68,-0.0255,0.0075
15.7,-0.0255,0.0075
15.72,-0.0225,0.0075
15.74,-0.021,0.009
15.76,-0.018,0.009
15.78,-0.018,0.0075
15.8,-0.0165,0.0075
15.82,-0.0165,0.0075
15.84,-0.015,0.0075
15.86,-0.015,0.0075
15.88,-0.0135,0.0075
15.9,-0.0135,0.009
15.92,-0.012,0.009
15.94,-0.012,0.009
15.96,-0.0105,0.009
15.98,-0.0105,0.0075
16,-0.009,0.009
16.02,-0.009,0.0075
16.04,-0.0105,0.0075
16.06,-0.009,0.009
16.08,-0.009,0.009
16.1,-0.0075,0.009
16.12,-0.0075,0.0075
16.14,-0.006,0.0075
16.16,-0.0075,0.0075
16.18,-0.006,0.0075
16.2,-0.006,0.0075
16.22,-0.0045,0.0075
16.24,-0.006,0.0075
16.26,-0.0045,0.009
16.28,-0.0045,0.009
16.3,-0.003,0.0075
16.32,-0.0045,0.009
