Time t / s,Voltage U_A1 / V,Voltage U_B1 / V
4.34,0.171,0.8445
4.36,0.177,0.8505
4.38,0.1815,0.855
4.4,0.1875,0.8595
4.42,0.1815,0.8655
4.44,0.219,0.87
4.46,0.1815,0.876
4.48,0.1815,0.8805
4.5,0.1785,0.885
4.52,0.168,0.8895
4.54,0.1575,0.8955
4.56,0.147,0.9
4.58,0.1365,0.906
4.6,0.1275,0.9105
4.62,0.1185,0.915
4.64,0.1035,0.921
4.66,0.0945,0.9255
4.68,0.087,0.9315
4.7,0.0825,0.936
4.72,0.0765,0.9405
4.74,0.0705,0.945
4.76,0.066,0.951
4.78,0.0585,0.9555
4.8,0.0555,0.96
4.82,0.054,0.966
4.84,0.0495,0.969
4.86,0.0465,0.975
4.88,0.0435,0.9795
4.9,0.042,0.9855
4.92,0.0405,0.99
4.94,0.039,0.9945
4.96,0.036,1.0005
4.98,0.0405,1.005
5,0.033,1.0095
5.02,0.0315,1.0155
5.04,0.0315,1.02
5.06,0.0315,1.0245
5.08,0.03,1.0305
5.1,0.03,1.0365
5.12,0.03,1.041
5.14,0.03,1.0455
5.16,0.03,1.05
5.18,0.03,1.0545
5.2,0.0315,1.059
5.22,0.03,1.065
5.24,0.0315,1.0695
5.26,0.033,1.074
5.28,0.0345,1.08
5.3,0.0345,1.0845
5.32,0.036,1.089
5.34,0.0375,1.0935
5.36,0.0375,1.098
5.38,0.039,1.104
5.4,0.042,1.11
5.42,0.0435,1.1145
5.44,0.0435,1.1205
5.46,0.0465,1.125
5.48,0.0495,1.1295
5.5,0.0525,1.1355
5.52,0.054,1.14
5.54,0.0585,1.1445
5.56,0.0615,1.1505
5.58,0.066,1.155
5.6,0.069,1.1595
5.62,0.075,1.1655
5.64,0.0795,1.17
5.66,0.084,1.176
5.68,0.09,1.1805
5.7,0.102,1.185
5.72,0.1035,1.1895
5.74,0.1095,1.1955
5.76,0.117,1.2
5.78,0.1305,1.2045
5.8,0.1335,1.209
5.82,0.141,1.215
5.84,0.1515,1.2195
5.86,0.159,1.224
5.88,0.1695,1.23
5.9,0.1815,1.2345
5.92,0.1935,1.2405
5.94,0.204,1.245
5.96,0.255,1.2495
5.98,0.4395,1.2555
6,0.426,1.26
6.02,0.4245,1.2645
6.04,0.288,1.2705
6.06,0.2865,1.275
6.08,0.3015,1.2795
6.1,0.312,1.284
6.12,0.327,1.29
6.14,0.342,1.2945
6.16,0.3585,1.299
6.18,0.3705,1.3035
6.2,0.387,1.3095
6.22,0.4035,1.314
6.24,0.4185,1.3185
6.26,0.429,1.323
6.28,0.444,1.329
6.3,0.4545,1.335
6.32,0.462,1.3395
6.34,0.468,1.344
6.36,0.4725,1.3485
6.38,0.4695,1.3545
6.4,0.4635,1.359
6.42,0.4545,1.365
6.44,0.441,1.3695
6.46,0.4275,1.3755
6.48,0.408,1.38
6.5,0.387,1.3845
6.52,0.351,1.389
6.54,0.3,1.395
6.56,0.333,1.3995
6.58,0.2955,1.404
6.6,0.2715,1.4085
6.62,0.249,1.4145
6.64,0.2325,1.419
6.66,0.213,1.425
6.68,0.195,1.4295
6.7,0.1785,1.4355
6.72,0.162,1.44
6.74,0.1455,1.4445
6.76,0.129,1.449
6.78,0.1155,1.4535
6.8,0.1035,1.4595
6.82,0.0945,1.464
6.84,0.084,1.47
6.86,0.0765,1.473
6.88,0.0705,1.479
6.9,0.0645,1.485
6.92,0.06,1.488
6.94,0.057,1.4925
6.96,0.0525,1.4985
6.98,0.0495,1.503
7,0.0465,1.509
7.02,0.0465,1.515
7.04,0.045,1.5195
7.06,0.0435,1.524
7.08,0.042,1.5285
7.1,0.0405,1.536
7.12,0.0405,1.539
7.14,0.042,1.545
7.16,0.0435,1.5495
7.18,0.042,1.554
7.2,0.042,1.56
7.22,0.0465,1.5645
7.24,0.0465,1.569
7.26,0.048,1.575
7.28,0.0495,1.5795
7.3,0.0525,1.584
7.32,0.054,1.5885
7.34,0.0555,1.5945
7.36,0.06,1.599
7.38,0.063,1.6035
7.4,0.0675,1.6095
7.42,0.0705,1.614
7.44,0.0765,1.62
7.46,0.081,1.6245
7.48,0.087,1.629
7.5,0.093,1.6335
7.52,0.099,1.6395
7.54,0.1065,1.644
7.56,0.1155,1.65
7.58,0.1245,1.653
7.6,0.1335,1.659
7.62,0.1425,1.6635
7.64,0.153,1.668
7.66,0.1665,1.674
7.68,0.177,1.6785
7.7,0.1905,1.683
7.72,0.2055,1.689
7.74,0.2175,1.6935
7.76,0.231,1.698
7.78,0.2475,1.704
7.8,0.264,1.7085
7.82,0.279,1.713
7.84,0.294,1.719
7.86,0.3135,1.725
7.88,0.3315,1.7295
7.9,0.3495,1.734
7.92,0.369,1.74
7.94,0.39,1.7445
7.96,0.408,1.749
7.98,0.4275,1.755
8,0.45,1.758
8.02,0.471,1.764
8.04,0.492,1.7685
8.06,0.5145,1.7745
8.08,0.5355,1.7775
8.1,0.5565,1.7835
8.12,0.5775,1.7895
8.14,0.5985,1.794
8.16,0.621,1.7985
8.18,0.6405,1.8045
8.2,0.66,1.809
8.22,0.678,1.815
8.24,0.693,1.818
8.26,0.7065,1.824
8.28,0.717,1.8285
8.3,0.7245,1.833
8.32,0.726,1.839
8.34,0.726,1.8435
8.36,0.7215,1.848
8.38,0.714,1.8525
8.4,0.702,1.8585
8.42,0.6855,1.8645
8.44,0.6705,1.869
8.46,0.648,1.8735
8.48,0.6255,1.8795
8.5,0.6045,1.884
8.52,0.582,1.8885
8.54,0.5565,1.8945
8.56,0.534,1.899
8.58,0.5115,1.905
8.6,0.4965,1.9095
8.62,0.462,1.914
8.64,0.435,1.9185
8.66,0.408,1.9245
8.68,0.3795,1.929
8.7,0.3465,1.9335
8.72,0.321,1.9395
8.74,0.2925,1.944
8.76,0.2685,1.9485
8.78,0.243,1.9545
8.8,0.222,1.959
8.82,0.2025,1.965
8.84,0.1845,1.9695
8.86,0.171,1.974
8.88,0.156,1.98
8.9,0.144,1.983
8.92,0.132,1.989
8.94,0.123,1.9935
8.96,0.1125,1.9995
8.98,0.105,2.004
9,0.0975,2.0085
9.02,0.093,2.013
9.04,0.0885,2.0175
9.06,0.084,2.0235
9.08,0.0825,2.028
9.1,0.081,2.0325
9.12,0.0795,2.0385
9.14,0.0765,2.0445
9.16,0.078,2.049
9.18,0.078,2.055
9.2,0.0795,2.0595
9.22,0.081,2.064
9.24,0.0825,2.0685
9.26,0.084,2.0745
9.28,0.087,2.079
9.3,0.0915,2.0835
9.32,0.096,2.088
9.34,0.1005,2.094
9.36,0.105,2.0985
9.38,0.1125,2.103
9.4,0.1185,2.1075
9.42,0.126,2.1135
9.44,0.135,2.1195
9.46,0.1425,2.124
9.48,0.1515,2.1285
9.5,0.1605,2.1345
9.52,0.1725,2.139
9.54,0.1845,2.1435
9.56,0.1965,2.1495
9.58,0.201,2.154
9.6,0.084,2.1585
9.62,-0.015,2.163
9.64,1.4025,2.1675
9.66,0.0525,2.1735
9.68,0.2265,2.178
9.7,0.2415,2.184
9.72,0.3285,2.1885
9.74,0.348,2.193
9.76,0.3675,2.199
9.78,0.3855,2.2035
9.8,0.4065,2.2095
9.82,0.426,2.2125
9.84,0.447,2.2185
9.86,0.471,2.223
9.88,0.492,2.229
9.9,0.519,2.235
9.92,0.5415,2.2395
9.94,0.567,2.244
9.96,0.5955,2.2485
9.98,0.6165,2.2545
10,0.6435,2.259
10.02,0.6705,2.2635
10.04,0.6975,2.268
10.06,0.7245,2.274
10.08,0.753,2.2785
10.1,0.777,2.283
10.12,0.8025,2.289
10.14,0.8235,2.2935
10.16,0.849,2.298
10.18,0.867,2.304
10.2,0.888,2.307
10.22,0.9045,2.313
10.24,0.918,2.319
10.26,0.9315,2.3235
10.28,0.9375,2.328
10.3,0.945,2.3325
10.32,0.9465,2.3385
10.34,0.945,2.343
10.36,0.942,2.349
10.38,0.9345,2.3535
10.4,0.9285,2.358
10.42,0.9195,2.3625
10.44,0.912,2.3685
10.46,0.8955,2.373
10.48,0.8775,2.3775
10.5,0.8595,2.3835
10.52,0.84,2.3865
10.54,0.8175,2.3925
10.56,0.7965,2.3985
10.58,0.7695,2.4015
10.6,0.7425,2.4075
10.62,0.711,2.412
10.64,0.6795,2.418
10.66,0.6495,2.424
10.68,0.618,2.4285
10.7,0.5925,2.433
10.72,0.558,2.439
10.74,0.5295,2.4435
10.76,0.5175,2.448
10.78,0.48,2.454
10.8,0.4605,2.4585
10.82,0.4335,2.463
10.84,0.4095,2.4675
10.86,0.3855,2.4735
10.88,0.3615,2.478
10.9,0.339,2.4825
10.92,0.321,2.4885
10.94,0.3,2.493
10.96,0.2865,2.4975
10.98,0.267,2.502
11,0.2535,2.508
11.02,0.243,2.5125
11.04,0.2325,2.5185
11.06,0.225,2.523
11.08,0.216,2.529
11.1,0.2085,2.5335
11.12,0.2025,2.538
11.14,0.1965,2.544
11.16,0.1935,2.547
11.18,0.189,2.553
11.2,0.186,2.5575
11.22,0.186,2.562
11.24,0.1845,2.568
11.26,0.1875,2.5725
11.28,0.189,2.577
11.3,0.192,2.583
11.32,0.195,2.5875
11.34,0.201,2.592
11.36,0.207,2.598
11.38,0.21,2.6025
11.4,0.216,2.607
11.42,0.2235,2.613
11.44,0.231,2.6175
11.46,0.24,2.622
11.48,0.249,2.628
11.5,0.2595,2.6325
11.52,0.2715,2.6385
11.54,0.288,2.643
11.56,0.3015,2.649
11.58,0.315,2.6535
11.6,0.3285,2.658
11.62,0.345,2.6625
11.64,0.363,2.6685
11.66,0.381,2.673
11.68,0.399,2.6775
11.7,0.4185,2.6835
11.72,0.4365,2.688
11.74,0.4545,2.6925
11.76,0.48,2.6985
11.78,0.5025,2.703
11.8,0.522,2.7075
11.82,0.546,2.712
11.84,0.5715,2.718
11.86,0.597,2.7225
11.88,0.6225,2.727
11.9,0.6465,2.733
11.92,0.672,2.7375
11.94,0.699,2.7435
11.96,0.7275,2.748
11.98,0.753,2.7525
12,0.78,2.7585
12.02,0.81,2.763
12.04,0.837,2.7675
12.06,0.8625,2.7735
12.08,0.888,2.778
12.1,0.915,2.7825
12.12,0.9405,2.7885
12.14,0.963,2.7915
12.16,0.987,2.7975
12.18,1.0095,2.8035
12.2,1.0245,2.808
12.22,1.0425,2.8125
12.24,1.0575,2.817
12.26,1.071,2.823
12.28,1.083,2.8275
12.3,1.092,2.832
12.32,1.0995,2.8365
12.34,1.104,2.8425
12.36,1.107,2.847
12.38,1.1085,2.853
12.4,1.1085,2.8575
12.42,1.104,2.862
12.44,1.098,2.8665
12.46,1.0905,2.8725
12.48,1.08,2.8785
12.5,1.0665,2.883
12.52,1.0515,2.889
12.54,1.032,2.8935
12.56,1.0125,2.898
12.58,0.9915,2.904
12.6,0.969,2.9085
12.62,0.945,2.913
12.64,0.9195,2.9175
12.66,0.897,2.9235
12.68,0.8715,2.928
12.7,0.8475,2.9325
12.72,0.8235,2.9385
12.74,0.7995,2.943
12.76,0.774,2.9475
12.78,0.75,2.952
12.8,0.726,2.958
12.82,0.7005,2.9625
12.84,0.675,2.967
12.86,0.6495,2.973
12.88,0.624,2.9775
12.9,0.6015,2.982
12.92,0.5805,2.9865
12.94,0.561,2.9925
12.96,0.5295,2.997
12.98,0.522,3.0015
13,0.5085,3.0075
13.02,0.492,3.012
13.04,0.4785,3.018
13.06,0.4665,3.0225
13.08,0.45,3.027
13.1,0.4365,3.033
13.12,0.4245,3.0375
13.14,0.4155,3.042
13.16,0.4065,3.048
13.18,0.399,3.0525
13.2,0.3915,3.0585
13.22,0.3855,3.0615
13.24,0.3825,3.0675
13.26,0.3765,3.072
13.28,0.372,3.072
13.3,0.372,3.072
13.32,0.3705,3.072
13.34,0.369,3.072
13.36,0.3675,3.072
13.38,0.369,3.072
13.4,0.372,3.072
13.42,0.3765,3.072
13.44,0.381,3.072
13.46,0.3855,3.072
13.48,0.3945,3.072
13.5,0.402,3.072
13.52,0.4095,3.072
13.54,0.42,3.072
13.56,0.4275,3.072
13.58,0.438,3.072
13.6,0.45,3.072
13.62,0.462,3.072
13.64,0.4755,3.072
13.66,0.489,3.072
13.68,0.5055,3.072
13.7,0.522,3.072
13.72,0.54,3.072
13.74,0.558,3.072
13.76,0.576,3.072
13.78,0.585,3.072
13.8,0.582,3.072
13.82,0.5805,3.072
13.84,0.5805,3.072
13.86,0.579,3.072
13.88,0.579,3.072
13.9,0.5775,3.072
13.92,0.579,3.072
13.94,0.5775,3.072
13.96,0.5775,3.072
13.98,0.5775,3.072
14,0.579,3.072
14.02,0.579,3.072
14.04,0.5775,3.072
14.06,0.5775,3.072
14.08,0.5775,3.072
14.1,0.573,3.072
14.12,0.5775,3.072
14.14,0.576,3.072
14.16,0.5775,3.072
14.18,0.576,3.072
14.2,0.576,3.072
14.22,0.5775,3.072
14.24,0.576,3.072
14.26,0.576,3.072
14.28,0.576,3.072
14.3,0.5745,3.072
14.32,0.5745,3.072
14.34,0.576,3.072
14.36,0.573,3.072
14.38,0.573,3.072
14.4,0.5715,3.072
14.42,0.5715,3.072
14.44,0.5715,3.072
14.46,0.5715,3.072
14.48,0.57,3.072
14.5,0.5715,3.072
14.52,0.567,3.072
14.54,0.5685,3.072
14.56,0.5685,3.072
14.58,0.57,3.072
14.6,0.567,3.072
14.62,0.5685,3.072
14.64,0.567,3.072
14.66,0.5685,3.072
14.68,0.5685,3.072
14.7,0.5685,3.072
14.72,0.5685,3.072
14.74,0.5685,3.072
14.76,0.5685,3.072
14.78,0.567,3.072
14.8,0.567,3.072
14.82,0.567,3.072
14.84,0.5685,3.072
14.86,0.5685,3.072
14.88,0.5685,3.072
14.9,0.5685,3.072
14.92,0.5685,3.072
14.94,0.5655,3.072
14.96,0.567,3.072
14.98,0.567,3.072
15,0.5655,3.072
15.02,0.567,3.072
15.04,0.567,3.072
15.06,0.5685,3.072
15.08,0.567,3.072
15.1,0.5715,3.072
15.12,0.5655,3.072
15.14,0.567,3.072
15.16,0.5655,3.072
15.18,0.5655,3.072
15.2,0.5715,3.072
15.22,0.567,3.072
15.24,0.567,3.072
15.26,0.5685,3.072
15.28,0.567,3.072
15.3,0.567,3.072
15.32,0.5655,3.072
15.34,0.5655,3.072
15.36,0.5655,3.072
15.38,0.564,3.072
15.4,0.5655,3.072
15.42,0.5655,3.072
15.44,0.567,3.072
15.46,0.564,3.072
15.48,0.5565,3.072
15.5,0.564,3.072
15.52,0.564,3.072
15.54,0.5625,3.072
15.56,0.5625,3.072
15.58,0.564,3.072
15.6,0.5655,3.072
15.62,0.5925,3.072
15.64,0.5655,3.072
15.66,0.54,3.072
15.68,0.4965,3.072
15.7,0.5895,3.072
15.72,0.561,3.072
15.74,0.5625,3.072
15.76,0.558,3.072
15.78,0.5445,3.072
15.8,0.5415,3.072
15.82,0.54,3.072
15.84,0.5415,3.072
15.86,0.5445,3.072
15.88,0.549,3.072
15.9,0.558,3.072
15.92,0.5625,3.072
15.94,0.5625,3.072
15.96,0.5685,3.072
15.98,0.5685,3.072
16,0.5685,3.072
16.02,0.5715,3.072
16.04,0.57,3.072
16.06,0.57,3.072
16.08,0.5715,3.072
16.1,0.5685,3.072
16.12,0.5655,3.072
16.14,0.561,3.072
16.16,0.561,3.072
16.18,0.5595,3.072
16.2,0.5565,3.072
16.22,3.072,3.072
16.24,-0.045,0.0075
16.26,-0.039,0.0075
16.28,-0.036,0.0075
16.3,-0.033,0.0075
16.32,-0.03,0.0075
16.34,-0.0285,0.0075
16.36,-0.027,0.0075
16.38,-0.0255,0.009
16.4,-0.024,0.0075
16.42,-0.0225,0.0075
16.44,-0.021,0.0075
16.46,-0.021,0.0075
16.48,-0.021,0.009
16.5,-0.0195,0.009
16.52,-0.018,0.009
16.54,-0.0165,0.0075
16.56,-0.0165,0.009
16.58,-0.015,0.009
16.6,-0.015,0.009
16.62,-0.015,0.009
16.64,-0.015,0.009
16.66,-0.0135,0.009
16.68,-0.0135,0.009
16.7,-0.012,0.009
16.72,-0.012,0.009
16.74,-0.012,0.009
16.76,-0.012,0.009
16.78,-0.0105,0.009
16.8,-0.0105,0.009
16.82,-0.0105,0.009
16.84,-0.0105,0.009
16.86,-0.015,0.009
16.88,-0.009,0.009
16.9,-0.009,0.0075
16.92,-0.0075,0.009
16.94,-0.0075,0.009
16.96,-0.0075,0.0075
16.98,-0.0075,0.0075
17,-0.0075,0.009
17.02,-0.0075,0.0075
17.04,-0.009,0.0075
17.06,-0.006,0.0075
17.08,-0.0075,0.0075
17.1,-0.006,0.0075
17.12,-0.006,0.0075
17.14,-0.006,0.0075
17.16,-0.006,0.0075
17.18,-0.006,0.009
17.2,-0.006,0.0075
17.22,-0.0045,0.009
17.24,-0.006,0.0075
17.26,-0.0045,0.0075
17.28,-0.0045,0.0075
17.3,-0.0045,0.0075
17.32,-0.0045,0.0075
17.34,-0.0075,0.0075
17.36,-0.0045,0.0075
17.38,-0.0045,0.009
17.4,-0.0045,0.009
17.42,0.0045,0.009
17.44,-0.003,0.009
17.46,-0.003,0.009
17.48,-0.0045,0.0075
17.5,-0.003,0.009
17.52,-0.003,0.0075
17.54,-0.003,0.0075
17.56,-0.003,0.0075
17.58,-0.003,0.009
17.6,-0.003,0.009
17.62,-0.003,0.009
17.64,-0.003,0.009
17.66,-0.0015,0.009
17.68,-0.003,0.009
17.7,-0.003,0.009
17.72,-0.0015,0.009
17.74,-0.0015,0.009
17.76,-0.0015,0.009
17.78,-0.0015,0.009
17.8,-0.0015,0.0075
17.82,-0.0015,0.009
17.84,0.0015,0.0075
17.86,0,0.009
17.88,-0.0015,0.0075
17.9,0,0.0075
17.92,-0.0015,0.0075
17.94,-0.0015,0.0075
17.96,-0.0015,0.0075
17.98,0,0.009
18,0,0.0075
18.02,-0.0015,0.009
18.04,-0.0015,0.0075
18.06,-0.0015,0.0075
18.08,0,0.0075
18.1,-0.0015,0.0075
18.12,-0.0015,0.0075
18.14,-0.0015,0.0075
18.16,0,0.0075
18.18,-0.0015,0.0075
18.2,-0.0015,0.0075
18.22,-0.0015,0.0075
18.24,0,0.0075
18.26,0,0.0075
18.28,0,0.0075
18.3,0,0.0075
18.32,0,0.0075
18.34,0,0.0075
18.36,0,0.0075
18.38,-0.0015,0.0075
18.4,0,0.0075
18.42,0,0.0075
18.44,0,0.0075
18.46,0,0.0075
18.48,0,0.0075
18.5,-0.0015,0.0075
18.52,0,0.0075
18.54,0,0.0075
18.56,0,0.0075
18.58,0,0.0075
18.6,0,0.0075
18.62,0,0.0075
18.64,0,0.0075
18.66,0,0.0075
18.68,0,0.0075
18.7,0,0.0075
18.72,0.0015,0.0075
18.74,0.0015,0.0075
18.76,0.0015,0.0075
18.78,0.0015,0.0075
18.8,0.0015,0.0075
18.82,0.0015,0.0075
18.84,0.0015,0.0075
18.86,0.0015,0.0075
18.88,0.0015,0.0075
18.9,0.0015,0.0075
18.92,0.0015,0.0075
18.94,0.0015,0.0075
18.96,0.0015,0.0075
18.98,0.0015,0.0075
19,0.0015,0.0075
19.02,0.0015,0.0075
19.04,0.0015,0.0075
19.06,0.0015,0.0075
19.08,0.0015,0.0075
19.1,0.006,0.0075
19.12,0.003,0.0075
19.14,0.0015,0.0075
19.16,0.0015,0.0075
19.18,0.0015,0.009
19.2,0.0015,0.0075
19.22,0.0015,0.0075
19.24,0.0015,0.0075
19.26,0.0015,0.0075
19.28,0.0015,0.0075
19.3,0.0015,0.0075
19.32,0.0015,0.0075
19.34,0.0015,0.0075
19.36,0.0015,0.009
19.38,0.0015,0.009
19.4,0.0015,0.009
19.42,0.0015,0.009
19.44,0.0015,0.009
19.46,0.0015,0.009
19.48,0.0015,0.009
19.5,0.0015,0.009
19.52,0.003,0.009
19.54,0.0015,0.009
19.56,0.0015,0.009
19.58,0.0015,0.0075
19.6,0.003,0.009
19.62,0.0015,0.009
19.64,0.003,0.009
19.66,0.003,0.009
19.68,0.0045,0.009
19.7,0.003,0.009
19.72,0.003,0.009
19.74,0.003,0.009
19.76,0.003,0.009
19.78,0.003,0.0075
19.8,0.003,0.009
19.82,0.003,0.009
19.84,0.003,0.0075
19.86,0.003,0.009
19.88,0.003,0.0075
19.9,0.003,0.0075
19.92,0.003,0.0075
19.94,0.003,0.0075
19.96,0.0045,0.0075
19.98,0.0045,0.009
20,0.003,0.009
